pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
18171, 4.23207, 44, -1,-1,-1,49.4502,28.6106,0.025119,8.68e+08,11,125000,1,0,-1.68795,18440.8,0,-136.343,-135,0.790528
18178, 6.07794, 11, -1,-1,-1,56.2255,39.0326,0.019953,8.68e+08,11,125000,1,0,-8.70287,17295.6,0,-139.294,-135,0.790528
18190, 8.90819, 51, -1,-1,-1,41.7747,27.0798,0.019953,8.68e+08,10,125000,1,0,7.11104,18205.7,0,-134.873,-133,0.436224
18192, 9.02201, 21, -1,-1,-1,40.9645,-8.5141,0.025119,8.68e+08,10,125000,1,0,-5.6694,16168.1,0,-137.469,-133,0.436224
18199, 9.4952, 17, -1,-1,-1,50.4369,1.49897,0.025119,8.68e+08,10,125000,1,0,-6.20017,18823.8,0,-137.612,-133,0.436224
18206, 10.0865, 37, -1,-1,-1,40.3343,23.9949,0.019953,8.68e+08,10,125000,1,0,9.40968,18650.2,0,-134.251,-133,0.436224
18214, 11.6249, 10, -1,-1,-1,29.4098,30.7973,0.025119,8.68e+08,11,125000,1,0,26.9154,12075.9,1,-129.198,-135,0.790528
18226, 12.7239, 45, -1,-1,-1,49.9029,23.105,0.019953,8.68e+08,10,125000,1,0,-1.38177,18963.3,0,-137.257,-133,0.436224
18228, 13.5187, 0, -1,-1,-1,51.7361,-0.026708,0.019953,8.68e+08,12,125000,1,0,-7.38827,18753,0,-138.939,-137,1.58106
18236, 17.0916, 56, -1,-1,-1,36.4152,15.8389,0.015849,8.68e+08,12,125000,1,0,13.8755,18543.6,1,-134.094,-137,1.58106
18244, 20.445, 32, -1,-1,-1,49.6026,12.0142,0.025119,8.68e+08,12,125000,1,0,-2.06612,19258.5,1,-136.452,-137,1.58106
18251, 21.6375, 6, -1,-1,-1,58.9738,20.0075,0.015849,8.68e+08,11,125000,1,0,-8.8194,18793.7,0,-140.326,-135,0.790528
18259, 25.3094, 50, -1,-1,-1,40.4643,15.6624,0.015849,8.68e+08,12,125000,1,0,8.85238,18946.4,1,-135.402,-137,1.58106
18266, 28.2981, 54, -1,-1,-1,30.9253,-17.3255,0.025119,8.68e+08,11,125000,1,0,-8.35533,11116.8,0,-138.211,-135,0.790528
18278, 35.0652, 43, -1,-1,-1,54.5524,26.8506,0.025119,8.68e+08,11,125000,1,0,-4.54958,18312.9,0,-137.151,-135,0.790528
18280, 35.7722, 33, -1,-1,-1,49.3596,17.3742,0.025119,8.68e+08,11,125000,1,0,0.065293,19069.2,0,-135.849,-135,0.790528
18292, 36.8759, 38, -1,-1,-1,47.1253,14.8343,0.019953,8.68e+08,11,125000,1,0,1.91904,19094.4,0,-136.324,-135,0.790528
18294, 37.201, 30, -1,-1,-1,51.346,20.6395,0.025119,8.68e+08,10,125000,1,0,-1.45878,18855.8,0,-136.28,-133,0.436224
18302, 38.122, 52, -1,-1,-1,41.051,31.0723,0.025119,8.68e+08,11,125000,1,0,9.12191,16381.2,1,-133.331,-135,0.790528
18314, 39.7076, 23, -1,-1,-1,53.0062,10.0407,0.019953,8.68e+08,11,125000,1,0,-4.26002,19004.9,0,-138.071,-135,0.790528
18321, 40.5206, 15, -1,-1,-1,46.7969,4.21538,0.019953,8.68e+08,11,125000,1,0,-1.05083,18419.9,0,-137.168,-135,0.790528
18323, 40.5357, 48, -1,-1,-1,57.3116,13.7703,0.025119,8.68e+08,12,125000,1,0,-7.11404,18886,0,-137.863,-137,1.58106
18330, 43.6695, 4, -1,-1,-1,40.6395,14.0986,0.015849,8.68e+08,11,125000,1,0,9.56481,18791.1,0,-135.213,-135,0.790528
18337, 46.8501, 19, -1,-1,-1,40.3205,0.588055,0.019953,8.68e+08,11,125000,1,0,1.98795,16770.2,0,-136.311,-135,0.790528
18344, 48.1767, 16, -1,-1,-1,43.8883,3.77517,0.025119,8.68e+08,11,125000,1,0,1.41021,18066.8,0,-135.472,-135,0.790528
18351, 50.3699, 5, -1,-1,-1,51.653,6.84979,0.019953,8.68e+08,12,125000,1,0,-3.42485,19008.6,0,-137.838,-137,1.58106
18488, 51.7467, 47, -1,-1,-1,59.6848,5.90413,0.025119,8.68e+08,10,125000,1,0,-9.42508,18890.9,0,-138.491,-133,0.436224
18490, 51.7517, 39, -1,-1,-1,46.3585,20.6488,0.025119,8.68e+08,10,125000,1,0,4.69092,18895.9,0,-134.545,-133,0.436224
18492, 51.9057, 41, -1,-1,-1,58.9447,24.7869,0.019953,8.68e+08,10,125000,1,0,-7.3221,18443.7,0,-138.921,-133,0.436224
18499, 56.2709, 31, -1,-1,-1,55.0638,20.9219,0.019953,8.68e+08,11,125000,1,0,-3.84494,18769.7,0,-137.955,-135,0.790528
18516, 58.4105, 20, -1,-1,-1,37.7832,-8.57338,0.025119,8.68e+08,11,125000,1,0,-2.51853,14232.2,0,-136.591,-135,0.790528
18518, 59.2724, 13, -1,-1,-1,57.4045,-2.13985,0.025119,8.68e+08,12,125000,1,0,-9.36305,18593.4,0,-138.476,-137,1.58106
18521, 59.3624, 57, -1,-1,-1,35.1334,32.3829,0.025119,8.68e+08,12,125000,1,0,18.717,12872.6,1,-130.933,-137,1.58106
18529, 60.709, 9, -1,-1,-1,37.2684,22.3544,0.025119,8.68e+08,10,125000,1,0,19.8185,17854.2,1,-130.681,-133,0.436224
18541, 62.3983, 42, -1,-1,-1,57.1189,24.7167,0.019953,8.68e+08,11,125000,1,0,-5.31362,18602.7,0,-138.367,-135,0.790528
18548, 62.5578, 49, -1,-1,-1,43.8032,8.72835,0.015849,8.68e+08,11,125000,1,0,4.88322,18631.2,0,-136.495,-135,0.790528
18555, 63.2021, 58, -1,-1,-1,61.7645,-5.43467,0.015849,8.68e+08,10,125000,1,0,-12.4622,18662.5,0,-141.291,-133,0.436224
18557, 63.2518, 8, -1,-1,-1,61.3309,10.2038,0.019953,8.68e+08,11,125000,1,0,-9.46969,18970.8,0,-139.504,-135,0.790528
18569, 64.4089, 2, -1,-1,-1,53.8973,12.9091,0.019953,8.68e+08,10,125000,1,0,-3.13536,19202.7,0,-137.757,-133,0.436224
18572, 65.564, 18, -1,-1,-1,41.9067,2.75874,0.025119,8.68e+08,12,125000,1,0,3.32938,17405.5,1,-134.933,-137,1.58106
18579, 66.9603, 35, -1,-1,-1,45.324,25.6373,0.025119,8.68e+08,10,125000,1,0,7.00789,18168.5,0,-133.905,-133,0.436224
18586, 70.5417, 12, -1,-1,-1,54.0125,-2.20325,0.025119,8.68e+08,12,125000,1,0,-6.78342,18565.1,0,-137.777,-137,1.58106
18593, 73.5657, 3, -1,-1,-1,39.6293,-3.01936,0.015849,8.68e+08,10,125000,1,0,1.35307,15548.2,0,-137.494,-133,0.436224
18600, 75.4631, 7, -1,-1,-1,47.5287,14.1315,0.025119,8.68e+08,10,125000,1,0,3.8988,19062.3,0,-134.769,-133,0.436224
18607, 76.135, 28, -1,-1,-1,55.5274,12.17,0.019953,8.68e+08,10,125000,1,0,-4.01499,19056.2,0,-138.005,-133,0.436224
18619, 77.0997, 46, -1,-1,-1,55.4077,29.1524,0.015849,8.68e+08,10,125000,1,0,-3.33507,17975.4,0,-138.814,-133,0.436224
18621, 77.3272, 55, -1,-1,-1,28.545,-14.7042,0.025119,8.68e+08,11,125000,1,0,-5.13087,8967.48,0,-137.327,-135,0.790528
18633, 79.0038, 53, -1,-1,-1,63.8649,-23.3273,0.015849,8.68e+08,10,125000,1,0,-17.0922,17798.6,0,-142.441,-133,0.436224
18640, 79.377, 59, -1,-1,-1,71.322,19.6111,0.015849,8.68e+08,12,125000,1,0,-15.3961,18039,0,-142.029,-137,1.58106
18647, 80.898, 40, -1,-1,-1,59.6531,25.5232,0.019953,8.68e+08,12,125000,1,0,-6.59979,18295.6,0,-138.724,-137,1.58106
18649, 81.2979, 24, -1,-1,-1,46.9164,13.1641,0.025119,8.68e+08,10,125000,1,0,4.70121,19159.3,0,-134.545,-133,0.436224
18656, 83.5901, 27, -1,-1,-1,50.6668,1.96293,0.019953,8.68e+08,12,125000,1,0,-2.47027,18694.6,0,-137.573,-137,1.58106
18668, 86.6026, 1, -1,-1,-1,49.4368,4.27868,0.019953,8.68e+08,11,125000,1,0,-0.461673,18729.5,0,-137.004,-135,0.790528
18670, 86.7377, 29, -1,-1,-1,51.379,21.3808,0.015849,8.68e+08,11,125000,1,0,1.43368,18869.5,0,-137.464,-135,0.790528
18678, 88.0489, 36, -1,-1,-1,43.1935,22.9088,0.025119,8.68e+08,11,125000,1,0,11.894,18288.3,1,-132.603,-135,0.790528
18685, 89.4061, 26, -1,-1,-1,47.2539,7.35879,0.025119,8.68e+08,11,125000,1,0,2.78756,18740.3,0,-135.084,-135,0.790528
18693, 95.3664, 25, -1,-1,-1,46.9154,7.53486,0.025119,8.68e+08,11,125000,1,0,3.56385,18635.7,1,-134.866,-135,0.790528
18701, 96.8437, 44, -1,-1,-1,49.4502,28.6106,0.025119,8.68e+08,11,125000,1,0,3.67951,17651.5,1,-134.832,-135,0.790528
18709, 100.007, 51, -1,-1,-1,41.7747,27.0798,0.019953,8.68e+08,10,125000,1,0,14.6702,16725.1,1,-132.901,-133,0.436224
18716, 100.864, 14, -1,-1,-1,53.3792,-8.1221,0.019953,8.68e+08,10,125000,1,0,-7.02535,18125.1,0,-138.847,-133,0.436224
18843, 101.596, 21, -1,-1,-1,40.9645,-8.5141,0.025119,8.68e+08,10,125000,1,0,-1.6613,15030,0,-136.35,-133,0.436224
