pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
23901, 4.23207, 44, -1,-1,-1,49.4502,28.6106,0.025119,8.68e+08,11,125000,1,0,-1.06105,13279.1,0,-135.642,-135,0.790528
23909, 6.07794, 11, -1,-1,-1,56.2255,39.0326,0.019953,8.68e+08,11,125000,1,0,5.51419,8338.03,1,-134.669,-135,0.790528
23921, 8.90819, 51, -1,-1,-1,41.7747,27.0798,0.019953,8.68e+08,10,125000,1,0,-7.52276,13723.4,0,-138.559,-133,0.436224
23923, 9.02201, 21, -1,-1,-1,40.9645,-8.5141,0.025119,8.68e+08,10,125000,1,0,-9.75346,19511.6,0,-138.198,-133,0.436224
23930, 9.4952, 17, -1,-1,-1,50.4369,1.49897,0.025119,8.68e+08,10,125000,1,0,-0.761242,19448.9,0,-135.552,-133,0.436224
23937, 10.0865, 37, -1,-1,-1,40.3343,23.9949,0.019953,8.68e+08,10,125000,1,0,-8.56091,14612.9,0,-138.858,-133,0.436224
23944, 11.6249, 10, -1,-1,-1,29.4098,30.7973,0.025119,8.68e+08,11,125000,1,0,-16.5185,12358.2,0,-140,-135,0.790528
23956, 12.7239, 45, -1,-1,-1,49.9029,23.105,0.019953,8.68e+08,10,125000,1,0,-0.104284,14880.3,0,-136.352,-133,0.436224
23959, 13.5187, 0, -1,-1,-1,51.7361,-0.026708,0.019953,8.68e+08,12,125000,1,0,0.515742,19560.7,1,-136.166,-137,1.58106
23966, 17.0916, 56, -1,-1,-1,36.4152,15.8389,0.015849,8.68e+08,12,125000,1,0,-11.3231,16453.6,0,-140.632,-137,1.58106
23974, 20.445, 32, -1,-1,-1,49.6026,12.0142,0.025119,8.68e+08,12,125000,1,0,-0.232455,17726.5,1,-135.391,-137,1.58106
23982, 21.6375, 6, -1,-1,-1,58.9738,20.0075,0.015849,8.68e+08,11,125000,1,0,11.6701,15259.4,1,-133.907,-135,0.790528
23989, 25.3094, 50, -1,-1,-1,40.4643,15.6624,0.015849,8.68e+08,12,125000,1,0,-7.92536,16533.8,0,-139.674,-137,1.58106
23996, 28.2981, 54, -1,-1,-1,30.9253,-17.3255,0.025119,8.68e+08,11,125000,1,0,-16.8661,18627.5,0,-140.09,-135,0.790528
24009, 35.0652, 43, -1,-1,-1,54.5524,26.8506,0.025119,8.68e+08,11,125000,1,0,5.92237,12501.9,1,-133.546,-135,0.790528
24011, 35.7722, 33, -1,-1,-1,49.3596,17.3742,0.025119,8.68e+08,11,125000,1,0,0.488385,16045.9,0,-135.172,-135,0.790528
24023, 36.8759, 38, -1,-1,-1,47.1253,14.8343,0.019953,8.68e+08,11,125000,1,0,-1.66178,16691.6,0,-136.82,-135,0.790528
24025, 37.201, 30, -1,-1,-1,51.346,20.6395,0.025119,8.68e+08,10,125000,1,0,2.63369,14948.6,0,-134.525,-133,0.436224
24032, 38.122, 52, -1,-1,-1,41.051,31.0723,0.025119,8.68e+08,11,125000,1,0,-7.36985,11619.7,0,-137.514,-135,0.790528
24045, 39.7076, 23, -1,-1,-1,53.0062,10.0407,0.019953,8.68e+08,11,125000,1,0,4.53006,17809.7,1,-134.958,-135,0.790528
24052, 40.5206, 15, -1,-1,-1,46.7969,4.21538,0.019953,8.68e+08,11,125000,1,0,-2.23303,18679,0,-136.993,-135,0.790528
24055, 40.5357, 48, -1,-1,-1,57.3116,13.7703,0.025119,8.68e+08,12,125000,1,0,10.4344,16762.7,1,-132.248,-137,1.58106
24062, 43.6695, 4, -1,-1,-1,40.6395,14.0986,0.015849,8.68e+08,11,125000,1,0,-7.01118,16763.5,0,-139.408,-135,0.790528
24069, 46.8501, 19, -1,-1,-1,40.3205,0.588055,0.019953,8.68e+08,11,125000,1,0,-7.67955,18942.7,0,-138.603,-135,0.790528
24076, 48.1767, 16, -1,-1,-1,43.8883,3.77517,0.025119,8.68e+08,11,125000,1,0,-4.45723,18729.3,0,-136.657,-135,0.790528
24084, 50.3699, 5, -1,-1,-1,51.653,6.84979,0.019953,8.68e+08,12,125000,1,0,3.41536,18439.9,1,-135.29,-137,1.58106
24222, 51.7467, 47, -1,-1,-1,59.6848,5.90413,0.025119,8.68e+08,10,125000,1,0,14.8593,18272.7,1,-131.052,-133,0.436224
24224, 51.7517, 39, -1,-1,-1,46.3585,20.6488,0.025119,8.68e+08,10,125000,1,0,-1.74421,14839.5,0,-135.844,-133,0.436224
24226, 51.9057, 41, -1,-1,-1,58.9447,24.7869,0.019953,8.68e+08,10,125000,1,0,13.4829,12015.9,0,-132.414,-133,0.436224
24234, 56.2709, 31, -1,-1,-1,55.0638,20.9219,0.019953,8.68e+08,11,125000,1,0,8.21089,14123.7,1,-133.878,-135,0.790528
24251, 58.4105, 20, -1,-1,-1,37.7832,-8.57338,0.025119,8.68e+08,11,125000,1,0,-9.88477,19184.5,0,-138.231,-135,0.790528
24254, 59.2724, 13, -1,-1,-1,57.4045,-2.13985,0.025119,8.68e+08,12,125000,1,0,10.35,19149.9,1,-132.271,-137,1.58106
24256, 59.3624, 57, -1,-1,-1,35.1334,32.3829,0.025119,8.68e+08,12,125000,1,0,-11.4016,10939,0,-138.652,-137,1.58106
24263, 60.709, 9, -1,-1,-1,37.2684,22.3544,0.025119,8.68e+08,10,125000,1,0,-9.13214,14317,0,-138.017,-133,0.436224
24276, 62.3983, 42, -1,-1,-1,57.1189,24.7167,0.019953,8.68e+08,11,125000,1,0,11.1679,12085.9,1,-133.043,-135,0.790528
24283, 62.5578, 49, -1,-1,-1,43.8032,8.72835,0.015849,8.68e+08,11,125000,1,0,-3.57695,17906,0,-138.393,-135,0.790528
24291, 63.2021, 58, -1,-1,-1,61.7645,-5.43467,0.015849,8.68e+08,10,125000,1,0,17.2579,18585.3,1,-132.441,-133,0.436224
24294, 63.2518, 8, -1,-1,-1,61.3309,10.2038,0.019953,8.68e+08,11,125000,1,0,20.0402,16931.3,1,-130.768,-135,0.790528
24306, 64.4089, 2, -1,-1,-1,53.8973,12.9091,0.019953,8.68e+08,10,125000,1,0,7.44269,16858.8,0,-134.099,-133,0.436224
24309, 65.564, 18, -1,-1,-1,41.9067,2.75874,0.025119,8.68e+08,12,125000,1,0,-5.38328,18780.1,1,-136.93,-137,1.58106
24316, 66.9603, 35, -1,-1,-1,45.324,25.6373,0.025119,8.68e+08,10,125000,1,0,-2.38403,12877.2,0,-136.036,-133,0.436224
24324, 70.5417, 12, -1,-1,-1,54.0125,-2.20325,0.025119,8.68e+08,12,125000,1,0,6.68181,19380.1,1,-133.321,-137,1.58106
24331, 73.5657, 3, -1,-1,-1,39.6293,-3.01936,0.015849,8.68e+08,10,125000,1,0,-7.21868,19146.9,0,-139.467,-133,0.436224
24338, 75.4631, 7, -1,-1,-1,47.5287,14.1315,0.025119,8.68e+08,10,125000,1,0,0.701348,16401,0,-135.105,-133,0.436224
24345, 76.135, 28, -1,-1,-1,55.5274,12.17,0.019953,8.68e+08,10,125000,1,0,10.6403,16635.6,0,-133.188,-133,0.436224
24357, 77.0997, 46, -1,-1,-1,55.4077,29.1524,0.015849,8.68e+08,10,125000,1,0,8.66747,9571.44,0,-134.746,-133,0.436224
24359, 77.3272, 55, -1,-1,-1,28.545,-14.7042,0.025119,8.68e+08,11,125000,1,0,-16.1712,18694.6,0,-139.911,-135,0.790528
24371, 79.0038, 53, -1,-1,-1,63.8649,-23.3273,0.015849,8.68e+08,10,125000,1,0,14.4322,14033.8,0,-133.163,-133,0.436224
24379, 79.377, 59, -1,-1,-1,71.322,19.6111,0.015849,8.68e+08,12,125000,1,0,63.2104,957.551,1,-125.669,-137,1.58106
24387, 80.898, 40, -1,-1,-1,59.6531,25.5232,0.019953,8.68e+08,12,125000,1,0,16.4173,9860.48,1,-131.65,-137,1.58106
24389, 81.2979, 24, -1,-1,-1,46.9164,13.1641,0.025119,8.68e+08,10,125000,1,0,0.393861,16726.8,0,-135.197,-133,0.436224
24397, 83.5901, 27, -1,-1,-1,50.6668,1.96293,0.019953,8.68e+08,12,125000,1,0,4.11203,19060.5,1,-135.079,-137,1.58106
24409, 86.6026, 1, -1,-1,-1,49.4368,4.27868,0.019953,8.68e+08,11,125000,1,0,3.15026,18651.8,0,-135.367,-135,0.790528
24411, 86.7377, 29, -1,-1,-1,51.379,21.3808,0.015849,8.68e+08,11,125000,1,0,5.13697,13521.8,0,-135.774,-135,0.790528
24418, 88.0489, 36, -1,-1,-1,43.1935,22.9088,0.025119,8.68e+08,11,125000,1,0,-3.32232,13529.7,0,-136.316,-135,0.790528
24426, 89.4061, 26, -1,-1,-1,47.2539,7.35879,0.025119,8.68e+08,11,125000,1,0,1.1151,18003.7,1,-134.979,-135,0.790528
24434, 95.3664, 25, -1,-1,-1,46.9154,7.53486,0.025119,8.68e+08,11,125000,1,0,1.11216,17858.8,1,-134.979,-135,0.790528
24442, 96.8437, 44, -1,-1,-1,49.4502,28.6106,0.025119,8.68e+08,11,125000,1,0,2.39394,10294.3,1,-134.594,-135,0.790528
24449, 100.007, 51, -1,-1,-1,41.7747,27.0798,0.019953,8.68e+08,10,125000,1,0,-4.5337,11700.1,0,-137.677,-133,0.436224
24456, 100.864, 14, -1,-1,-1,53.3792,-8.1221,0.019953,8.68e+08,10,125000,1,0,7.26521,19464.1,0,-134.149,-133,0.436224
24583, 101.596, 21, -1,-1,-1,40.9645,-8.5141,0.025119,8.68e+08,10,125000,1,0,-5.2771,19573.5,0,-136.897,-133,0.436224
24590, 104.444, 37, -1,-1,-1,40.3343,23.9949,0.019953,8.68e+08,10,125000,1,0,-5.28791,12978,0,-137.899,-133,0.436224
24598, 107.846, 34, -1,-1,-1,47.501,16.7741,0.015849,8.68e+08,12,125000,1,0,2.16778,15097.6,1,-136.66,-137,1.58106
24611, 108.825, 11, -1,-1,-1,56.2255,39.0326,0.019953,8.68e+08,11,125000,1,0,7.78961,2733.8,1,-133.998,-135,0.790528
24613, 109.248, 22, -1,-1,-1,51.1856,7.59913,0.025119,8.68e+08,10,125000,1,0,6.98062,17682.8,0,-133.23,-133,0.436224
24625, 110.973, 10, -1,-1,-1,29.4098,30.7973,0.025119,8.68e+08,11,125000,1,0,-14.0021,10885.2,0,-139.348,-135,0.790528
24628, 111.744, 6, -1,-1,-1,58.9738,20.0075,0.015849,8.68e+08,11,125000,1,0,18.889,11247.2,1,-132.038,-135,0.790528
24635, 115.178, 56, -1,-1,-1,36.4152,15.8389,0.015849,8.68e+08,12,125000,1,0,-7.57764,15481.7,0,-139.567,-137,1.58106
24647, 116.517, 45, -1,-1,-1,49.9029,23.105,0.019953,8.68e+08,10,125000,1,0,4.59185,11956.4,0,-134.934,-133,0.436224
24649, 116.676, 17, -1,-1,-1,50.4369,1.49897,0.025119,8.68e+08,10,125000,1,0,6.23559,18793.8,0,-133.448,-133,0.436224
24656, 120.471, 50, -1,-1,-1,40.4643,15.6624,0.015849,8.68e+08,12,125000,1,0,-3.97979,15400.1,0,-138.509,-137,1.58106
24664, 122.283, 0, -1,-1,-1,51.7361,-0.026708,0.019953,8.68e+08,12,125000,1,0,8.12871,19097.7,1,-133.897,-137,1.58106
24672, 128.613, 32, -1,-1,-1,49.6026,12.0142,0.025119,8.68e+08,12,125000,1,0,6.09495,16174.5,1,-133.488,-137,1.58106
24680, 130.317, 43, -1,-1,-1,54.5524,26.8506,0.025119,8.68e+08,11,125000,1,0,10.2377,8385.88,1,-132.297,-135,0.790528
24693, 134.148, 48, -1,-1,-1,57.3116,13.7703,0.025119,8.68e+08,12,125000,1,0,18.8642,13897.1,1,-130.042,-137,1.58106
24695, 134.286, 54, -1,-1,-1,30.9253,-17.3255,0.025119,8.68e+08,11,125000,1,0,-12.4684,18941.4,0,-138.938,-135,0.790528
24703, 135.695, 23, -1,-1,-1,53.0062,10.0407,0.019953,8.68e+08,11,125000,1,0,11.5705,16270.6,1,-132.925,-135,0.790528
24715, 137.318, 15, -1,-1,-1,46.7969,4.21538,0.019953,8.68e+08,11,125000,1,0,3.44383,18203.7,0,-135.274,-135,0.790528
24717, 137.829, 52, -1,-1,-1,41.051,31.0723,0.025119,8.68e+08,11,125000,1,0,-4.65492,9237.76,0,-136.711,-135,0.790528
24730, 141.142, 30, -1,-1,-1,51.346,20.6395,0.025119,8.68e+08,10,125000,1,0,8.00212,12027,1,-132.932,-133,0.436224
24732, 141.914, 16, -1,-1,-1,43.8883,3.77517,0.025119,8.68e+08,11,125000,1,0,0.586387,18409.1,0,-135.134,-135,0.790528
24745, 142.988, 47, -1,-1,-1,59.6848,5.90413,0.025119,8.68e+08,10,125000,1,0,27.1991,16058.6,1,-128.211,-133,0.436224
24752, 143.755, 38, -1,-1,-1,47.1253,14.8343,0.019953,8.68e+08,11,125000,1,0,3.82488,15069.8,0,-135.16,-135,0.790528
24755, 143.921, 33, -1,-1,-1,49.3596,17.3742,0.025119,8.68e+08,11,125000,1,0,6.17495,13774.9,1,-133.463,-135,0.790528
24763, 148.049, 5, -1,-1,-1,51.653,6.84979,0.019953,8.68e+08,12,125000,1,0,10.5364,17299.4,1,-133.211,-137,1.58106
24771, 150.291, 13, -1,-1,-1,57.4045,-2.13985,0.025119,8.68e+08,12,125000,1,0,20.6421,18288.5,1,-129.621,-137,1.58106
24913, 151.636, 4, -1,-1,-1,40.6395,14.0986,0.015849,8.68e+08,11,125000,1,0,-2.33954,15506.1,0,-138.015,-135,0.790528
24915, 151.787, 9, -1,-1,-1,37.2684,22.3544,0.025119,8.68e+08,10,125000,1,0,-6.061,12783.7,0,-137.124,-133,0.436224
24917, 152.051, 39, -1,-1,-1,46.3585,20.6488,0.025119,8.68e+08,10,125000,1,0,2.59371,12508.5,0,-134.529,-133,0.436224
24920, 152.208, 31, -1,-1,-1,55.0638,20.9219,0.019953,8.68e+08,11,125000,1,0,14.0099,10103.6,1,-132.267,-135,0.790528
24932, 155.677, 19, -1,-1,-1,40.3205,0.588055,0.019953,8.68e+08,11,125000,1,0,-2.22577,18712.9,0,-136.981,-135,0.790528
24939, 155.933, 20, -1,-1,-1,37.7832,-8.57338,0.025119,8.68e+08,11,125000,1,0,-5.17323,19413.3,0,-136.861,-135,0.790528
24942, 156.294, 41, -1,-1,-1,58.9447,24.7869,0.019953,8.68e+08,10,125000,1,0,19.3982,5287.33,1,-130.913,-133,0.436224
24949, 158.146, 35, -1,-1,-1,45.324,25.6373,0.025119,8.68e+08,10,125000,1,0,0.812697,10246,0,-135.066,-133,0.436224
24962, 160.719, 8, -1,-1,-1,61.3309,10.2038,0.019953,8.68e+08,11,125000,1,0,35.4143,11703.3,1,-127.733,-135,0.790528
