pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
8586,1.95057,20,-1,-1,-1,39.7553,-9.35268,0.019953,868000000.0,10,125000,1,0,-16.5355,16462.4,0,-140.585,-133,0.436224,600,210,sim_alt_600_raan_210
8593,7.54517,48,-1,-1,-1,56.6076,12.8569,0.015849,868000000.0,10,125000,1,0,-0.527458,19376.9,0,-136.619,-133,0.436224,600,210,sim_alt_600_raan_210
8600,8.54761,40,-1,-1,-1,59.1236,25.6898,0.015849,868000000.0,10,125000,1,0,4.47046,20245.4,0,-134.954,-133,0.436224,600,210,sim_alt_600_raan_210
8607,9.50208,29,-1,-1,-1,51.2316,20.2503,0.019953,868000000.0,11,125000,1,0,-4.00028,20199.8,0,-136.772,-135,0.790528,600,210,sim_alt_600_raan_210
8614,11.0438,36,-1,-1,-1,42.8721,21.2682,0.025119,868000000.0,11,125000,1,0,-10.2662,20004.1,0,-137.77,-135,0.790528,600,210,sim_alt_600_raan_210
8621,13.1974,55,-1,-1,-1,29.3409,-14.2582,0.025119,868000000.0,12,125000,1,0,-23.1697,15382.4,0,-141.249,-137,1.58106,600,210,sim_alt_600_raan_210
8633,14.3829,23,-1,-1,-1,52.3551,9.17867,0.015849,868000000.0,11,125000,1,0,-4.48302,19076.0,0,-137.932,-135,0.790528,600,210,sim_alt_600_raan_210
8635,14.5223,57,-1,-1,-1,36.1272,33.7657,0.019953,868000000.0,10,125000,1,0,-13.7981,18923.1,0,-139.814,-133,0.436224,600,210,sim_alt_600_raan_210
8642,15.1534,51,-1,-1,-1,42.2294,28.194,0.015849,868000000.0,10,125000,1,0,-9.8733,19774.5,0,-139.648,-133,0.436224,600,210,sim_alt_600_raan_210
8659,16.2902,14,-1,-1,-1,53.9616,-4.16799,0.025119,868000000.0,10,125000,1,0,-5.43679,16383.0,0,-136.246,-133,0.436224,600,210,sim_alt_600_raan_210
8661,16.8845,35,-1,-1,-1,44.8964,23.9506,0.019953,868000000.0,11,125000,1,0,-8.2255,20040.9,0,-138.136,-135,0.790528,600,210,sim_alt_600_raan_210
8668,17.7746,12,-1,-1,-1,53.1839,-3.87715,0.019953,868000000.0,12,125000,1,0,-5.96571,16538.3,0,-137.418,-137,1.58106,600,210,sim_alt_600_raan_210
8670,18.0523,41,-1,-1,-1,57.7942,23.9073,0.019953,868000000.0,10,125000,1,0,3.35005,20144.9,0,-134.323,-133,0.436224,600,210,sim_alt_600_raan_210
8677,20.7087,25,-1,-1,-1,47.4666,6.98245,0.025119,868000000.0,10,125000,1,0,-8.27805,18875.3,0,-137.155,-133,0.436224,600,210,sim_alt_600_raan_210
8690,22.4572,58,-1,-1,-1,62.6808,-4.27248,0.015849,868000000.0,12,125000,1,0,2.16567,14319.8,1,-135.72,-137,1.58106,600,210,sim_alt_600_raan_210
8692,23.1362,4,-1,-1,-1,42.7292,12.7851,0.025119,868000000.0,11,125000,1,0,-10.7972,19511.2,0,-137.932,-135,0.790528,600,210,sim_alt_600_raan_210
8704,27.1386,11,-1,-1,-1,55.1052,36.446,0.025119,868000000.0,11,125000,1,0,2.72024,19380.0,0,-133.53,-135,0.790528,600,210,sim_alt_600_raan_210
8716,27.9043,52,-1,-1,-1,38.853,34.58,0.019953,868000000.0,11,125000,1,0,-11.3144,18875.5,0,-139.084,-135,0.790528,600,210,sim_alt_600_raan_210
8723,28.6367,3,-1,-1,-1,38.8081,-3.66631,0.019953,868000000.0,11,125000,1,0,-15.4154,17202.3,0,-140.276,-135,0.790528,600,210,sim_alt_600_raan_210
