run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-99-20260803-18:21:05-61703,runattr,,,configname,General,,
General-99-20260803-18:21:05-61703,runattr,,,datetime,20260803-18:21:05,,
General-99-20260803-18:21:05-61703,runattr,,,datetimef,20260803-182105,,
General-99-20260803-18:21:05-61703,runattr,,,experiment,General,,
General-99-20260803-18:21:05-61703,runattr,,,inifile,Test_MLModel_6.ini,,
General-99-20260803-18:21:05-61703,runattr,,,iterationvars,"$myraan=165, $threshold=0.95, $0=92115",,
General-99-20260803-18:21:05-61703,runattr,,,iterationvarsd,myraan=165/threshold=0.95/92115,,
General-99-20260803-18:21:05-61703,runattr,,,iterationvarsf,"myraan=165,threshold=0.95,92115-",,
General-99-20260803-18:21:05-61703,runattr,,,measurement,"$myraan=165, $threshold=0.95, $0=92115",,
General-99-20260803-18:21:05-61703,runattr,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-99-20260803-18:21:05-61703,runattr,,,processid,61703,,
General-99-20260803-18:21:05-61703,runattr,,,repetition,9,,
General-99-20260803-18:21:05-61703,runattr,,,replication,#9,,
General-99-20260803-18:21:05-61703,runattr,,,resultdir,results,,
General-99-20260803-18:21:05-61703,runattr,,,runnumber,99,,
General-99-20260803-18:21:05-61703,runattr,,,seedset,99,,
General-99-20260803-18:21:05-61703,itervar,,,myraan,165,,
General-99-20260803-18:21:05-61703,itervar,,,threshold,0.95,,
General-99-20260803-18:21:05-61703,config,,,*.stats_altitude,670,,
General-99-20260803-18:21:05-61703,config,,,*.stats_raan,185,,
General-99-20260803-18:21:05-61703,config,,,image-path,../../images:../../../../samples/inet4.5_2/images,,
General-99-20260803-18:21:05-61703,config,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-99-20260803-18:21:05-61703,config,,,rng-class,cMersenneTwister,,
General-99-20260803-18:21:05-61703,config,,,*.**.result-recording-modes,-,,
General-99-20260803-18:21:05-61703,config,,,**.result-recording-modes,-,,
General-99-20260803-18:21:05-61703,config,,,**.statistic-recording,true,,
General-99-20260803-18:21:05-61703,config,,,**.scalar-recording,true,,
General-99-20260803-18:21:05-61703,config,,,**.vector-recording,true,,
General-99-20260803-18:21:05-61703,config,,,**.vector-record-eventnumbers,true,,
General-99-20260803-18:21:05-61703,config,,,repeat,10,,
General-99-20260803-18:21:05-61703,config,,,seed-0-mt,92115,,
General-99-20260803-18:21:05-61703,config,,,sim-time-limit,749s,,
General-99-20260803-18:21:05-61703,config,,,simtime-resolution,-11,,
General-99-20260803-18:21:05-61703,config,,,**.stats_altitude,670,,
General-99-20260803-18:21:05-61703,config,,,**.stats_raan,185,,
General-99-20260803-18:21:05-61703,config,,,*.radioMedium.backgroundNoise.power,-110dBm,,
General-99-20260803-18:21:05-61703,config,,,*.radioMedium.mediumLimitCache.centerFrequency,868MHz,,
General-99-20260803-18:21:05-61703,config,,,*.radioMedium.mediumLimitCache.maxTransmissionDuration,4s,,
General-99-20260803-18:21:05-61703,config,,,*.radioMedium.mediumLimitCache.minInterferenceTime,0s,,
General-99-20260803-18:21:05-61703,config,,,**.numSatellites,1,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].mobilityType,"""Sat_Mob_SatelliteMobility_Standalone""",,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].noradModuleType,"""Sat_Mob_NoradA""",,
General-99-20260803-18:21:05-61703,config,,,**.satellite[*].**.initFromDisplayString,false,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].mobility.faceForward,true,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].mobility.updateInterval,20s,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.satName,"""FLoRaSat""",,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.satIndex,-1,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.baseYear,20,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.baseDay,1.5,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.planes,1,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.satPerPlane,1,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.eccentricity,0.000001,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.inclination,98,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].NoradModule.altitude,670,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[0].NoradModule.raan,165,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[0].NoradModule.meanAnomaly,195,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].phyDSL.radio.receiver.enableCollisionOverlap,true,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].phyDSL.radio.receiver.minCollisionOverlap,0s,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].phyDSL.radio.antenna.typename,ConstantGainAntenna,,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].phyDSL.radio.antenna.mobilityModule,"""^.^.^.mobility""",,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].phyISL.radio.antenna.mobilityModule,"""^.^.^.mobility""",,
General-99-20260803-18:21:05-61703,config,,,*.satellite[*].phyGSL.radio.antenna.mobilityModule,"""^.^.^.mobility""",,
