pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
177682,1.43668,56,-1,-1,-1,37.473,14.0681,0.019953,868000000.0,10,125000,1,0,-13.3988,19103.0,0,-139.7,-133,0.436224,600,190,sim_alt_600_raan_190
177719,1.96945,0,-1,-1,-1,51.3558,1.08219,0.025119,868000000.0,11,125000,1,0,-4.18924,20295.4,0,-135.835,-135,0.790528,600,190,sim_alt_600_raan_190
177721,2.01819,49,-1,-1,-1,44.1618,7.98079,0.015849,868000000.0,11,125000,1,0,-9.08917,19996.4,0,-139.407,-135,0.790528,600,190,sim_alt_600_raan_190
177728,2.05122,42,-1,-1,-1,56.3886,23.2499,0.019953,868000000.0,11,125000,1,0,3.05503,18593.2,0,-134.421,-135,0.790528,600,190,sim_alt_600_raan_190
177730,2.061,26,-1,-1,-1,48.0691,6.63986,0.025119,868000000.0,10,125000,1,0,-6.19717,20222.3,0,-136.489,-133,0.436224,600,190,sim_alt_600_raan_190
177733,2.06135,11,-1,-1,-1,57.0296,36.4025,0.025119,868000000.0,11,125000,1,0,4.16848,14621.0,1,-133.052,-135,0.790528,600,190,sim_alt_600_raan_190
177735,2.1127,31,-1,-1,-1,55.28,18.9163,0.025119,868000000.0,10,125000,1,0,1.53369,19370.8,0,-133.927,-133,0.436224,600,190,sim_alt_600_raan_190
177742,2.17242,12,-1,-1,-1,54.5097,-0.948179,0.025119,868000000.0,10,125000,1,0,-1.71094,20166.6,0,-135.013,-133,0.436224,600,190,sim_alt_600_raan_190
177779,2.47491,7,-1,-1,-1,49.1913,16.3437,0.015849,868000000.0,10,125000,1,0,-4.37335,19491.5,0,-137.894,-133,0.436224,600,190,sim_alt_600_raan_190
177781,2.48414,2,-1,-1,-1,52.1124,13.3356,0.019953,868000000.0,11,125000,1,0,-2.07966,19964.1,0,-136.135,-135,0.790528,600,190,sim_alt_600_raan_190
177803,2.62769,32,-1,-1,-1,51.6111,15.5218,0.019953,868000000.0,10,125000,1,0,-2.30719,19702.6,0,-136.21,-133,0.436224,600,190,sim_alt_600_raan_190
177805,2.65358,39,-1,-1,-1,44.3784,20.7056,0.015849,868000000.0,12,125000,1,0,-8.03437,18579.4,0,-139.075,-137,1.58106,600,190,sim_alt_600_raan_190
177807,2.6984,34,-1,-1,-1,47.3526,17.3386,0.019953,868000000.0,12,125000,1,0,-5.87678,19273.8,0,-137.384,-137,1.58106,600,190,sim_alt_600_raan_190
177814,2.90014,55,-1,-1,-1,29.2272,-15.6884,0.025119,868000000.0,12,125000,1,0,-21.3308,18420.7,0,-140.81,-137,1.58106,600,190,sim_alt_600_raan_190
177821,2.94395,45,-1,-1,-1,49.2139,22.2728,0.015849,868000000.0,11,125000,1,0,-3.96959,18515.2,0,-137.76,-135,0.790528,600,190,sim_alt_600_raan_190
177823,2.95112,51,-1,-1,-1,39.9956,30.3073,0.025119,868000000.0,10,125000,1,0,-10.9487,16252.9,0,-137.975,-133,0.436224,600,190,sim_alt_600_raan_190
177825,3.01591,15,-1,-1,-1,47.3559,4.19189,0.025119,868000000.0,11,125000,1,0,-6.98882,20238.1,0,-136.744,-135,0.790528,600,190,sim_alt_600_raan_190
177827,3.02338,33,-1,-1,-1,47.8928,16.1814,0.015849,868000000.0,11,125000,1,0,-5.46122,19446.7,0,-138.249,-135,0.790528,600,190,sim_alt_600_raan_190
177844,3.09473,13,-1,-1,-1,57.5104,-4.4874,0.015849,868000000.0,11,125000,1,0,0.521662,19694.7,0,-136.268,-135,0.790528,600,190,sim_alt_600_raan_190
177851,3.20266,40,-1,-1,-1,58.7016,26.0231,0.019953,868000000.0,11,125000,1,0,6.0983,17942.7,0,-133.422,-135,0.790528,600,190,sim_alt_600_raan_190
177858,3.24441,29,-1,-1,-1,52.8574,21.2634,0.019953,868000000.0,12,125000,1,0,-0.728255,18872.6,0,-135.683,-137,1.58106,600,190,sim_alt_600_raan_190
177880,3.30624,22,-1,-1,-1,48.49,8.89472,0.019953,868000000.0,10,125000,1,0,-5.56637,20135.5,0,-137.284,-133,0.436224,600,190,sim_alt_600_raan_190
177882,3.33447,3,-1,-1,-1,39.3861,-5.40376,0.015849,868000000.0,11,125000,1,0,-13.732,19696.5,0,-140.799,-135,0.790528,600,190,sim_alt_600_raan_190
177884,3.3347,41,-1,-1,-1,60.3957,22.9214,0.015849,868000000.0,11,125000,1,0,8.15318,18696.5,0,-133.764,-135,0.790528,600,190,sim_alt_600_raan_190
177921,3.47854,46,-1,-1,-1,54.6084,27.8331,0.025119,868000000.0,12,125000,1,0,1.39344,17410.8,0,-133.974,-137,1.58106,600,190,sim_alt_600_raan_190
177923,3.48109,16,-1,-1,-1,41.9207,5.56539,0.015849,868000000.0,12,125000,1,0,-10.9052,19973.5,0,-139.964,-137,1.58106,600,190,sim_alt_600_raan_190
177930,3.52372,18,-1,-1,-1,40.2292,1.46156,0.025119,868000000.0,10,125000,1,0,-12.424,19935.9,0,-138.418,-133,0.436224,600,190,sim_alt_600_raan_190
177962,3.67534,17,-1,-1,-1,49.0339,3.12714,0.019953,868000000.0,10,125000,1,0,-5.73119,20281.5,0,-137.338,-133,0.436224,600,190,sim_alt_600_raan_190
177974,3.7288,52,-1,-1,-1,41.1005,31.5461,0.015849,868000000.0,10,125000,1,0,-10.1035,15959.1,0,-139.718,-133,0.436224,600,190,sim_alt_600_raan_190
177976,3.74196,6,-1,-1,-1,58.3503,18.0448,0.025119,868000000.0,10,125000,1,0,5.02238,19555.3,0,-132.772,-133,0.436224,600,190,sim_alt_600_raan_190
