pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
54557, 6.23163, 36, -1,-1,-1,59.3415,29.3945,0.019953,8.68e+08,12,125000,1,0,8.70641,19587.9,1,-133.74,-137,1.58106
54564, 11.4809, 25, -1,-1,-1,43.8074,8.70766,0.015849,8.68e+08,11,125000,1,0,-9.12919,18833.4,0,-140.024,-135,0.790528
54576, 14.3335, 10, -1,-1,-1,37.3244,-6.31516,0.019953,8.68e+08,12,125000,1,0,-15.7054,16606.5,0,-140.803,-137,1.58106
54589, 15.0582, 38, -1,-1,-1,54.3922,23.7115,0.025119,8.68e+08,11,125000,1,0,2.53027,19695.1,1,-134.559,-135,0.790528
54591, 15.7597, 53, -1,-1,-1,36.6597,13.8802,0.025119,8.68e+08,11,125000,1,0,-13.3942,19067.1,0,-139.196,-135,0.790528
54599, 16.3782, 48, -1,-1,-1,65.0297,-15.6731,0.025119,8.68e+08,12,125000,1,0,4.09479,10132.3,1,-134.095,-137,1.58106
54606, 17.8812, 24, -1,-1,-1,44.7038,8.0323,0.019953,8.68e+08,12,125000,1,0,-8.30268,18693,0,-138.788,-137,1.58106
54613, 18.1265, 8, -1,-1,-1,48.0975,7.3763,0.025119,8.68e+08,12,125000,1,0,-5.75764,18533.7,0,-137.048,-137,1.58106
54616, 19.6673, 23, -1,-1,-1,47.6992,13.6798,0.025119,8.68e+08,12,125000,1,0,-5.014,19231,1,-136.827,-137,1.58106
54624, 21.881, 28, -1,-1,-1,56.4697,11.5072,0.025119,8.68e+08,11,125000,1,0,2.80242,18456.7,1,-134.478,-135,0.790528
54631, 24.1426, 9, -1,-1,-1,44.1928,9.46842,0.019953,8.68e+08,12,125000,1,0,-8.19172,18794.8,0,-138.755,-137,1.58106
54639, 26.3105, 35, -1,-1,-1,44.7741,26.9045,0.025119,8.68e+08,12,125000,1,0,-5.42581,19408.8,1,-136.947,-137,1.58106
54646, 27.4173, 22, -1,-1,-1,46.3106,8.47717,0.019953,8.68e+08,11,125000,1,0,-6.51796,18608.4,0,-138.27,-135,0.790528
54653, 32.066, 58, -1,-1,-1,41.0309,18.953,0.015849,8.68e+08,12,125000,1,0,-8.96972,19306.8,0,-139.975,-137,1.58106
54670, 34.2732, 1, -1,-1,-1,54.3018,-2.48278,0.025119,8.68e+08,10,125000,1,0,-1.65823,15870.6,0,-135.825,-133,0.436224
54672, 34.5711, 52, -1,-1,-1,27.5658,-15.4512,0.025119,8.68e+08,11,125000,1,0,-22.4444,14556.4,0,-141.408,-135,0.790528
54684, 35.6121, 19, -1,-1,-1,53.3852,10.4936,0.015849,8.68e+08,12,125000,1,0,0.31109,18423.2,0,-137.229,-137,1.58106
54691, 36.2544, 55, -1,-1,-1,31.8024,31.1637,0.015849,8.68e+08,12,125000,1,0,-14.394,18278.3,0,-141.455,-137,1.58106
54693, 36.6147, 47, -1,-1,-1,39.8831,29.6079,0.025119,8.68e+08,11,125000,1,0,-8.5699,18903.1,0,-137.859,-135,0.790528
54695, 36.8856, 26, -1,-1,-1,37.715,11.2066,0.015849,8.68e+08,12,125000,1,0,-12.1148,18748.5,0,-140.851,-137,1.58106
54707, 44.9151, 42, -1,-1,-1,46.0638,18.9446,0.019953,8.68e+08,10,125000,1,0,-4.25619,19519.5,0,-137.599,-133,0.436224
54715, 45.1533, 37, -1,-1,-1,56.8753,23.8759,0.025119,8.68e+08,12,125000,1,0,7.59044,19425.3,1,-133.059,-137,1.58106
54717, 45.9154, 5, -1,-1,-1,44.3313,1.0958,0.015849,8.68e+08,11,125000,1,0,-8.4214,17563.5,0,-139.821,-135,0.790528
54725, 46.7419, 27, -1,-1,-1,58.8844,4.25408,0.019953,8.68e+08,11,125000,1,0,5.07229,16380.6,1,-134.8,-135,0.790528
54742, 48.4479, 43, -1,-1,-1,40.5488,21.2109,0.019953,8.68e+08,10,125000,1,0,-8.25918,19385.2,0,-138.77,-133,0.436224
54744, 48.8596, 33, -1,-1,-1,47.1805,19.6365,0.015849,8.68e+08,10,125000,1,0,-2.98135,19514.9,0,-138.218,-133,0.436224
54746, 49.0944, 49, -1,-1,-1,61.722,-8.40779,0.019953,8.68e+08,11,125000,1,0,4.31123,12205.7,0,-135.027,-135,0.790528
54873, 51.3017, 12, -1,-1,-1,44.1068,-6.54652,0.025119,8.68e+08,11,125000,1,0,-9.73099,15999.3,0,-138.194,-135,0.790528
54880, 55.2538, 51, -1,-1,-1,31.8922,-18.1684,0.015849,8.68e+08,10,125000,1,0,-19.6075,13884.7,0,-142.76,-133,0.436224
54892, 58.5958, 0, -1,-1,-1,53.2311,-3.97649,0.015849,8.68e+08,11,125000,1,0,-1.82486,15379.6,0,-137.874,-135,0.790528
54905, 59.6258, 56, -1,-1,-1,58.4805,31.1117,0.015849,8.68e+08,12,125000,1,0,12.6785,18854.5,1,-133.63,-137,1.58106
54912, 59.9735, 2, -1,-1,-1,50.7907,-3.38817,0.025119,8.68e+08,11,125000,1,0,-3.66298,15868.5,0,-136.426,-135,0.790528
54914, 60.2139, 20, -1,-1,-1,53.6195,5.02335,0.019953,8.68e+08,11,125000,1,0,0.759263,17259,0,-136.092,-135,0.790528
54916, 60.2696, 59, -1,-1,-1,42.4487,23.5291,0.025119,8.68e+08,10,125000,1,0,-5.92144,19328,0,-137.09,-133,0.436224
54923, 64.2063, 57, -1,-1,-1,43.2298,17.019,0.015849,8.68e+08,11,125000,1,0,-5.89992,19446,0,-139.085,-135,0.790528
54930, 65.2346, 29, -1,-1,-1,57.6426,8.5914,0.015849,8.68e+08,10,125000,1,0,6.19176,17348.2,0,-135.467,-133,0.436224
54942, 67.0483, 54, -1,-1,-1,34.7861,33.128,0.015849,8.68e+08,12,125000,1,0,-10.8835,18359.6,0,-140.508,-137,1.58106
54944, 67.1947, 41, -1,-1,-1,44.7015,18.0469,0.019953,8.68e+08,11,125000,1,0,-4.38468,19481.8,0,-137.636,-135,0.790528
54951, 68.0169, 13, -1,-1,-1,41.5732,-8.10799,0.019953,8.68e+08,11,125000,1,0,-11.1775,15791.7,0,-139.597,-135,0.790528
54958, 70.4215, 16, -1,-1,-1,52.1631,7.60115,0.019953,8.68e+08,10,125000,1,0,0.579161,17967.4,0,-136.145,-133,0.436224
54965, 71.9007, 46, -1,-1,-1,37.8306,30.9524,0.019953,8.68e+08,10,125000,1,0,-8.43013,18722.5,0,-138.816,-133,0.436224
54972, 72.8068, 11, -1,-1,-1,42.8955,-2.16376,0.015849,8.68e+08,10,125000,1,0,-8.92665,16872.3,0,-139.964,-133,0.436224
54979, 73.303, 14, -1,-1,-1,38.7747,-8.18701,0.019953,8.68e+08,10,125000,1,0,-12.8967,15836.1,0,-140.064,-133,0.436224
54987, 75.1963, 40, -1,-1,-1,48.7765,37.1985,0.015849,8.68e+08,12,125000,1,0,1.82779,18119.9,1,-136.765,-137,1.58106
54995, 78.4646, 3, -1,-1,-1,55.6906,-3.70538,0.015849,8.68e+08,12,125000,1,0,1.30389,14650.1,1,-136.928,-137,1.58106
55007, 85.18, 34, -1,-1,-1,46.6645,25.9449,0.025119,8.68e+08,11,125000,1,0,-0.586331,19530.6,0,-135.493,-135,0.790528
55009, 85.2666, 32, -1,-1,-1,49.0936,19.2604,0.019953,8.68e+08,11,125000,1,0,0.847205,19540.7,0,-136.061,-135,0.790528
55017, 89.5511, 18, -1,-1,-1,47.2774,7.87543,0.025119,8.68e+08,12,125000,1,0,-2.7964,18397.8,1,-136.162,-137,1.58106
55024, 90.2114, 15, -1,-1,-1,52.0589,4.86244,0.015849,8.68e+08,10,125000,1,0,0.921035,17326.6,0,-137.041,-133,0.436224
55032, 94.3787, 50, -1,-1,-1,69.0986,19.9352,0.019953,8.68e+08,12,125000,1,0,36.5487,11094.8,1,-127.56,-137,1.58106
55039, 96.1723, 7, -1,-1,-1,48.0517,-2.95643,0.019953,8.68e+08,12,125000,1,0,-4.22629,16083.2,0,-137.591,-137,1.58106
55056, 98.1192, 4, -1,-1,-1,51.1815,-10.3743,0.015849,8.68e+08,12,125000,1,0,-3.49975,13618.7,0,-138.376,-137,1.58106
55058, 98.137, 39, -1,-1,-1,48.1866,31.3012,0.025119,8.68e+08,10,125000,1,0,2.32216,18915.7,0,-134.614,-133,0.436224
55065, 99.4282, 6, -1,-1,-1,44.4892,-0.476399,0.019953,8.68e+08,11,125000,1,0,-6.29051,16927.1,0,-138.2,-135,0.790528
55067, 99.5779, 45, -1,-1,-1,37.6133,25.1396,0.025119,8.68e+08,12,125000,1,0,-7.77968,19144.9,0,-137.628,-137,1.58106
55194, 106.668, 17, -1,-1,-1,51.9316,14.8506,0.019953,8.68e+08,10,125000,1,0,4.34594,18954.3,0,-135.009,-133,0.436224
55206, 108.509, 36, -1,-1,-1,59.3415,29.3945,0.019953,8.68e+08,12,125000,1,0,19.6041,18420.2,0,-130.868,-137,1.58106
55208, 108.53, 30, -1,-1,-1,60.8166,23.4031,0.019953,8.68e+08,12,125000,1,0,20.6502,18055.8,0,-130.623,-137,1.58106
55215, 110.713, 24, -1,-1,-1,44.7038,8.0323,0.019953,8.68e+08,12,125000,1,0,-3.86497,18512.5,0,-137.48,-137,1.58106
55222, 111.713, 31, -1,-1,-1,50.2138,17.42,0.025119,8.68e+08,10,125000,1,0,3.39634,19278.7,0,-134.292,-133,0.436224
55235, 113.671, 48, -1,-1,-1,65.0297,-15.6731,0.025119,8.68e+08,12,125000,1,0,7.08676,5903.01,1,-133.205,-137,1.58106
55237, 113.874, 25, -1,-1,-1,43.8074,8.70766,0.015849,8.68e+08,11,125000,1,0,-4.27932,18599.9,0,-138.603,-135,0.790528
55244, 116.969, 44, -1,-1,-1,37.575,22.7934,0.019953,8.68e+08,11,125000,1,0,-7.14918,19294.5,0,-138.444,-135,0.790528
55256, 118.815, 53, -1,-1,-1,36.6597,13.8802,0.025119,8.68e+08,11,125000,1,0,-8.83355,19100.8,0,-137.93,-135,0.790528
55259, 118.861, 38, -1,-1,-1,54.3922,23.7115,0.025119,8.68e+08,11,125000,1,0,10.5747,19139.1,1,-132.203,-135,0.790528
55272, 121.053, 21, -1,-1,-1,52.1411,6.47032,0.019953,8.68e+08,12,125000,1,0,3.15777,17269,1,-135.365,-137,1.58106
55274, 122.458, 10, -1,-1,-1,37.3244,-6.31516,0.019953,8.68e+08,12,125000,1,0,-11.768,16317.2,0,-139.755,-137,1.58106
55282, 123.965, 28, -1,-1,-1,56.4697,11.5072,0.025119,8.68e+08,11,125000,1,0,10.0818,17482.2,1,-132.343,-135,0.790528
55299, 126.236, 8, -1,-1,-1,48.0975,7.3763,0.025119,8.68e+08,12,125000,1,0,-0.210407,18153.2,0,-135.38,-137,1.58106
55301, 126.471, 23, -1,-1,-1,47.6992,13.6798,0.025119,8.68e+08,12,125000,1,0,0.880462,19114,0,-135.049,-137,1.58106
55303, 127.161, 35, -1,-1,-1,44.7741,26.9045,0.025119,8.68e+08,12,125000,1,0,0.117467,19391.6,0,-135.277,-137,1.58106
55315, 128.905, 9, -1,-1,-1,44.1928,9.46842,0.019953,8.68e+08,12,125000,1,0,-3.07201,18738.1,0,-137.241,-137,1.58106
55327, 129.415, 55, -1,-1,-1,31.8024,31.1637,0.015849,8.68e+08,12,125000,1,0,-10.5032,18401.1,0,-140.397,-137,1.58106
55329, 129.492, 1, -1,-1,-1,54.3018,-2.48278,0.025119,8.68e+08,10,125000,1,0,2.93621,14497.7,0,-134.433,-133,0.436224
55336, 130.092, 22, -1,-1,-1,46.3106,8.47717,0.019953,8.68e+08,11,125000,1,0,-1.32101,18432.6,0,-136.714,-135,0.790528
55343, 130.538, 52, -1,-1,-1,27.5658,-15.4512,0.025119,8.68e+08,11,125000,1,0,-19.505,14568.7,0,-140.731,-135,0.790528
55345, 131.746, 26, -1,-1,-1,37.715,11.2066,0.015849,8.68e+08,12,125000,1,0,-7.86061,19023,0,-139.651,-137,1.58106
55357, 135.835, 19, -1,-1,-1,53.3852,10.4936,0.015849,8.68e+08,12,125000,1,0,6.73613,17763.3,0,-135.302,-137,1.58106
55360, 135.86, 37, -1,-1,-1,56.8753,23.8759,0.025119,8.68e+08,12,125000,1,0,16.4189,18675.1,1,-130.645,-137,1.58106
55377, 138.679, 5, -1,-1,-1,44.3313,1.0958,0.015849,8.68e+08,11,125000,1,0,-4.29582,17087.6,0,-138.607,-135,0.790528
55379, 138.897, 33, -1,-1,-1,47.1805,19.6365,0.015849,8.68e+08,10,125000,1,0,2.40074,19423.1,0,-136.588,-133,0.436224
55381, 138.966, 58, -1,-1,-1,41.0309,18.953,0.015849,8.68e+08,12,125000,1,0,-3.63877,19445.5,0,-138.407,-137,1.58106
55388, 142.737, 47, -1,-1,-1,39.8831,29.6079,0.025119,8.68e+08,11,125000,1,0,-3.36139,18994.9,0,-136.323,-135,0.790528
55396, 144.792, 49, -1,-1,-1,61.722,-8.40779,0.019953,8.68e+08,11,125000,1,0,8.3009,8779.3,1,-133.851,-135,0.790528
55403, 145.262, 51, -1,-1,-1,31.8922,-18.1684,0.015849,8.68e+08,10,125000,1,0,-16.9575,13731.7,0,-142.113,-133,0.436224
55410, 147.185, 42, -1,-1,-1,46.0638,18.9446,0.019953,8.68e+08,10,125000,1,0,1.64956,19546.4,0,-135.814,-133,0.436224
55418, 148.019, 27, -1,-1,-1,58.8844,4.25408,0.019953,8.68e+08,11,125000,1,0,11.7943,14066.6,1,-132.866,-135,0.790528
55425, 150.206, 12, -1,-1,-1,44.1068,-6.54652,0.025119,8.68e+08,11,125000,1,0,-5.88769,15335.4,0,-137.08,-135,0.790528
55553, 152.241, 56, -1,-1,-1,58.4805,31.1117,0.015849,8.68e+08,12,125000,1,0,24.4651,17449.5,1,-130.772,-137,1.58106
55560, 155.467, 43, -1,-1,-1,40.5488,21.2109,0.019953,8.68e+08,10,125000,1,0,-2.80747,19488.8,0,-137.156,-133,0.436224
55567, 156.235, 29, -1,-1,-1,57.6426,8.5914,0.015849,8.68e+08,10,125000,1,0,13.0834,15540.9,0,-133.515,-133,0.436224
55579, 161.19, 2, -1,-1,-1,50.7907,-3.38817,0.025119,8.68e+08,11,125000,1,0,0.935949,14795.9,0,-135.033,-135,0.790528
55586, 161.688, 20, -1,-1,-1,53.6195,5.02335,0.019953,8.68e+08,11,125000,1,0,6.84091,16236.4,0,-134.27,-135,0.790528
55588, 162.041, 41, -1,-1,-1,44.7015,18.0469,0.019953,8.68e+08,11,125000,1,0,1.02009,19591.3,0,-136.002,-135,0.790528
55595, 164.535, 57, -1,-1,-1,43.2298,17.019,0.015849,8.68e+08,11,125000,1,0,-0.45254,19542.1,0,-137.447,-135,0.790528
55603, 166.316, 40, -1,-1,-1,48.7765,37.1985,0.015849,8.68e+08,12,125000,1,0,7.81263,17131.1,1,-134.983,-137,1.58106
