pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
54722, 6.23163, 36, -1,-1,-1,43.812,25.0559,0.019953,8.68e+08,12,125000,1,0,-6.52349,18859.2,0,-138.27,-137,1.58106
54729, 11.4809, 25, -1,-1,-1,46.7789,8.28843,0.015849,8.68e+08,11,125000,1,0,-5.49396,19595.8,0,-138.969,-135,0.790528
54741, 14.3335, 10, -1,-1,-1,30.029,30.9233,0.019953,8.68e+08,12,125000,1,0,-16.0241,17083.2,0,-140.876,-137,1.58106
54753, 15.0582, 38, -1,-1,-1,45.3001,15.8952,0.025119,8.68e+08,11,125000,1,0,-5.62315,19563.3,0,-137.006,-135,0.790528
54756, 15.7597, 53, -1,-1,-1,64.7134,-23.4263,0.025119,8.68e+08,11,125000,1,0,4.40462,10848.1,1,-134.002,-135,0.790528
54764, 16.3782, 48, -1,-1,-1,56.7773,13.3766,0.025119,8.68e+08,12,125000,1,0,5.15704,19593.1,1,-133.775,-137,1.58106
54771, 17.8812, 24, -1,-1,-1,47.7606,11.929,0.019953,8.68e+08,12,125000,1,0,-3.90323,19658.5,0,-137.496,-137,1.58106
54779, 18.1265, 8, -1,-1,-1,59.4499,10.2152,0.025119,8.68e+08,12,125000,1,0,7.88038,19168,1,-132.977,-137,1.58106
54782, 19.6673, 23, -1,-1,-1,54.1403,7.94096,0.025119,8.68e+08,12,125000,1,0,1.5236,19400.3,1,-134.863,-137,1.58106
54790, 21.881, 28, -1,-1,-1,56.0984,11.391,0.025119,8.68e+08,11,125000,1,0,4.45526,19473.6,1,-133.983,-135,0.790528
54797, 24.1426, 9, -1,-1,-1,38.3205,25.796,0.019953,8.68e+08,12,125000,1,0,-9.95919,18271.7,0,-139.253,-137,1.58106
54805, 26.3105, 35, -1,-1,-1,45.9801,25.0541,0.025119,8.68e+08,12,125000,1,0,-3.69941,18724.3,1,-136.433,-137,1.58106
54812, 27.4173, 22, -1,-1,-1,50.1724,11.2032,0.019953,8.68e+08,11,125000,1,0,-1.27277,19566.5,0,-136.706,-135,0.790528
54820, 32.066, 58, -1,-1,-1,61.5842,-8.00842,0.015849,8.68e+08,12,125000,1,0,6.40642,15307.5,1,-135.407,-137,1.58106
54837, 34.2732, 1, -1,-1,-1,49.3772,1.54038,0.025119,8.68e+08,10,125000,1,0,-3.13054,18803.9,0,-136.265,-133,0.436224
54839, 34.5711, 52, -1,-1,-1,38.8743,33.4102,0.025119,8.68e+08,11,125000,1,0,-8.79432,16809.6,0,-137.923,-135,0.790528
54851, 35.6121, 19, -1,-1,-1,39.8596,0.90327,0.015849,8.68e+08,12,125000,1,0,-10.681,18787,0,-140.457,-137,1.58106
54858, 36.2544, 55, -1,-1,-1,28.9412,-14.4031,0.015849,8.68e+08,12,125000,1,0,-19.9942,16598.5,0,-142.848,-137,1.58106
54861, 36.6147, 47, -1,-1,-1,60.1499,6.23873,0.025119,8.68e+08,11,125000,1,0,9.32863,18271.9,1,-132.562,-135,0.790528
