run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-499-20260803-18:24:24-61703,runattr,,,configname,General,,
General-499-20260803-18:24:24-61703,runattr,,,datetime,20260803-18:24:24,,
General-499-20260803-18:24:24-61703,runattr,,,datetimef,20260803-182424,,
General-499-20260803-18:24:24-61703,runattr,,,experiment,General,,
General-499-20260803-18:24:24-61703,runattr,,,inifile,Test_MLModel_6.ini,,
General-499-20260803-18:24:24-61703,runattr,,,iterationvars,"$myraan=205, $threshold=0.95, $0=92115",,
General-499-20260803-18:24:24-61703,runattr,,,iterationvarsd,myraan=205/threshold=0.95/92115,,
General-499-20260803-18:24:24-61703,runattr,,,iterationvarsf,"myraan=205,threshold=0.95,92115-",,
General-499-20260803-18:24:24-61703,runattr,,,measurement,"$myraan=205, $threshold=0.95, $0=92115",,
General-499-20260803-18:24:24-61703,runattr,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-499-20260803-18:24:24-61703,runattr,,,processid,61703,,
General-499-20260803-18:24:24-61703,runattr,,,repetition,9,,
General-499-20260803-18:24:24-61703,runattr,,,replication,#9,,
General-499-20260803-18:24:24-61703,runattr,,,resultdir,results,,
General-499-20260803-18:24:24-61703,runattr,,,runnumber,499,,
General-499-20260803-18:24:24-61703,runattr,,,seedset,499,,
General-499-20260803-18:24:24-61703,itervar,,,myraan,205,,
General-499-20260803-18:24:24-61703,itervar,,,threshold,0.95,,
General-499-20260803-18:24:24-61703,config,,,*.stats_altitude,670,,
General-499-20260803-18:24:24-61703,config,,,*.stats_raan,185,,
General-499-20260803-18:24:24-61703,config,,,image-path,../../images:../../../../samples/inet4.5_2/images,,
General-499-20260803-18:24:24-61703,config,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-499-20260803-18:24:24-61703,config,,,rng-class,cMersenneTwister,,
General-499-20260803-18:24:24-61703,config,,,*.**.result-recording-modes,-,,
General-499-20260803-18:24:24-61703,config,,,**.result-recording-modes,-,,
General-499-20260803-18:24:24-61703,config,,,**.statistic-recording,true,,
General-499-20260803-18:24:24-61703,config,,,**.scalar-recording,true,,
General-499-20260803-18:24:24-61703,config,,,**.vector-recording,true,,
General-499-20260803-18:24:24-61703,config,,,**.vector-record-eventnumbers,true,,
General-499-20260803-18:24:24-61703,config,,,repeat,10,,
General-499-20260803-18:24:24-61703,config,,,seed-0-mt,92115,,
