run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-344-20260718-15:53:27-5193,runattr,,,configname,General,,
General-344-20260718-15:53:27-5193,runattr,,,datetime,20260718-15:53:27,,
General-344-20260718-15:53:27-5193,runattr,,,datetimef,20260718-155327,,
General-344-20260718-15:53:27-5193,runattr,,,experiment,General,,
General-344-20260718-15:53:27-5193,runattr,,,inifile,Test_MLModel_1.ini,,
General-344-20260718-15:53:27-5193,runattr,,,iterationvars,"$myraan=195, $threshold=0.50, $0=63029",,
General-344-20260718-15:53:27-5193,runattr,,,iterationvarsd,myraan=195/threshold=0.50/63029,,
General-344-20260718-15:53:27-5193,runattr,,,iterationvarsf,"myraan=195,threshold=0.50,63029-",,
General-344-20260718-15:53:27-5193,runattr,,,measurement,"$myraan=195, $threshold=0.50, $0=63029",,
General-344-20260718-15:53:27-5193,runattr,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-344-20260718-15:53:27-5193,runattr,,,processid,5193,,
General-344-20260718-15:53:27-5193,runattr,,,repetition,4,,
General-344-20260718-15:53:27-5193,runattr,,,replication,#4,,
General-344-20260718-15:53:27-5193,runattr,,,resultdir,results,,
General-344-20260718-15:53:27-5193,runattr,,,runnumber,344,,
General-344-20260718-15:53:27-5193,runattr,,,seedset,344,,
General-344-20260718-15:53:27-5193,itervar,,,myraan,195,,
General-344-20260718-15:53:27-5193,itervar,,,threshold,0.50,,
General-344-20260718-15:53:27-5193,config,,,*.stats_altitude,670,,
General-344-20260718-15:53:27-5193,config,,,*.stats_raan,185,,
General-344-20260718-15:53:27-5193,config,,,image-path,../../images:../../../../samples/inet4.5_2/images,,
General-344-20260718-15:53:27-5193,config,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-344-20260718-15:53:27-5193,config,,,rng-class,cMersenneTwister,,
General-344-20260718-15:53:27-5193,config,,,*.**.result-recording-modes,-,,
General-344-20260718-15:53:27-5193,config,,,**.result-recording-modes,-,,
General-344-20260718-15:53:27-5193,config,,,**.statistic-recording,true,,
General-344-20260718-15:53:27-5193,config,,,**.scalar-recording,true,,
General-344-20260718-15:53:27-5193,config,,,**.vector-recording,true,,
General-344-20260718-15:53:27-5193,config,,,**.vector-record-eventnumbers,true,,
General-344-20260718-15:53:27-5193,config,,,repeat,10,,
General-344-20260718-15:53:27-5193,config,,,seed-0-mt,63029,,
General-344-20260718-15:53:27-5193,config,,,sim-time-limit,749s,,
General-344-20260718-15:53:27-5193,config,,,simtime-resolution,-11,,
General-344-20260718-15:53:27-5193,config,,,**.stats_altitude,670,,
General-344-20260718-15:53:27-5193,config,,,**.stats_raan,185,,
General-344-20260718-15:53:27-5193,config,,,*.radioMedium.backgroundNoise.power,-110dBm,,
