pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
1057, 1.86586, 10, -1,-1,-1,29.4544,31.4812,0.019953,8.68e+08,10,125000,1,0,-18.5125,9577.01,0,-141.1,-133,0.436224
1064, 1.98639, 52, -1,-1,-1,41.266,34.2383,0.015849,8.68e+08,10,125000,1,0,-10.7372,8290.65,0,-139.912,-133,0.436224
1081, 2.07213, 47, -1,-1,-1,59.7683,8.16129,0.025119,8.68e+08,11,125000,1,0,7.56092,17377.2,0,-131.952,-135,0.790528
1083, 2.07828, 32, -1,-1,-1,50.5868,13.249,0.025119,8.68e+08,11,125000,1,0,-2.47393,15763.3,0,-135.265,-135,0.790528
1095, 2.19151, 5, -1,-1,-1,52.4733,3.05793,0.025119,8.68e+08,10,125000,1,0,-0.983393,18498.2,0,-134.768,-133,0.436224
1102, 2.20751, 11, -1,-1,-1,54.7543,39.9536,0.025119,8.68e+08,11,125000,1,0,-0.209265,4430.19,0,-134.511,-135,0.790528
1104, 2.30091, 15, -1,-1,-1,46.9546,3.40824,0.019953,8.68e+08,11,125000,1,0,-5.84576,18190.9,0,-137.374,-135,0.790528
1106, 2.3481, 22, -1,-1,-1,50.551,7.07049,0.025119,8.68e+08,11,125000,1,0,-2.60889,17504.2,0,-135.31,-135,0.790528
1123, 2.42837, 9, -1,-1,-1,36.8038,25.2383,0.019953,8.68e+08,10,125000,1,0,-13.401,11679.7,0,-139.7,-133,0.436224
1130, 2.48136, 3, -1,-1,-1,41.8058,-4.891,0.025119,8.68e+08,11,125000,1,0,-10.2522,19249.6,0,-137.764,-135,0.790528
1162, 2.75982, 36, -1,-1,-1,43.2157,21.016,0.015849,8.68e+08,11,125000,1,0,-8.65238,13131.1,0,-139.269,-135,0.790528
1164, 2.7947, 42, -1,-1,-1,57.8977,24.2191,0.015849,8.68e+08,12,125000,1,0,4.86456,11290.8,0,-134.824,-137,1.58106
1171, 2.80896, 27, -1,-1,-1,51.3865,3.72676,0.025119,8.68e+08,11,125000,1,0,-1.95831,18309,0,-135.094,-135,0.790528
1173, 2.82564, 7, -1,-1,-1,48.8319,14.1863,0.025119,8.68e+08,12,125000,1,0,-4.0354,15446.3,0,-135.782,-137,1.58106
1175, 2.8358, 38, -1,-1,-1,44.813,14.0566,0.019953,8.68e+08,10,125000,1,0,-7.30553,15381.3,0,-137.843,-133,0.436224
1192, 2.86257, 13, -1,-1,-1,56.5513,-3.57393,0.025119,8.68e+08,11,125000,1,0,2.68189,19759.2,0,-133.545,-135,0.790528
1194, 2.87426, 8, -1,-1,-1,59.9189,10.88,0.015849,8.68e+08,11,125000,1,0,7.93541,16489.6,0,-133.833,-135,0.790528
1196, 2.90051, 51, -1,-1,-1,42.3684,27.9023,0.019953,8.68e+08,12,125000,1,0,-9.56686,10686,0,-138.554,-137,1.58106
1198, 2.90406, 59, -1,-1,-1,68.6837,16.3794,0.025119,8.68e+08,10,125000,1,0,26.7042,12738.2,0,-126.832,-133,0.436224
1200, 2.91292, 24, -1,-1,-1,47.4547,13.7054,0.015849,8.68e+08,11,125000,1,0,-5.173,15550.5,0,-138.155,-135,0.790528
1212, 2.9695, 19, -1,-1,-1,39.0749,1.2067,0.025119,8.68e+08,12,125000,1,0,-11.8985,18182.4,0,-138.26,-137,1.58106
1214, 2.97587, 2, -1,-1,-1,52.037,15.389,0.025119,8.68e+08,10,125000,1,0,-1.06508,15034.9,0,-134.795,-133,0.436224
1216, 2.98928, 6, -1,-1,-1,59.2396,19.3227,0.015849,8.68e+08,11,125000,1,0,6.92049,13266.3,0,-134.157,-135,0.790528
1233, 3.08845, 14, -1,-1,-1,52.2544,-7.65371,0.025119,8.68e+08,12,125000,1,0,-2.05911,20059.2,0,-135.128,-137,1.58106
1240, 3.18202, 37, -1,-1,-1,41.4835,21.171,0.019953,8.68e+08,12,125000,1,0,-9.96346,13082.8,0,-138.675,-137,1.58106
1242, 3.20562, 30, -1,-1,-1,49.7013,18.4832,0.019953,8.68e+08,11,125000,1,0,-3.27313,13975.6,0,-136.53,-135,0.790528
1249, 3.29322, 41, -1,-1,-1,59.0619,26.0122,0.019953,8.68e+08,10,125000,1,0,6.24152,10213.5,0,-133.376,-133,0.436224
1251, 3.34, 43, -1,-1,-1,54.1279,22.395,0.015849,8.68e+08,11,125000,1,0,0.818974,12331.3,0,-136.166,-135,0.790528
1268, 3.37173, 56, -1,-1,-1,37.2872,14.0383,0.015849,8.68e+08,12,125000,1,0,-12.8691,15166.7,0,-140.545,-137,1.58106
1270, 3.39652, 20, -1,-1,-1,37.9065,-7.11518,0.015849,8.68e+08,10,125000,1,0,-13.0956,19238.6,0,-140.612,-133,0.436224
1282, 3.41812, 49, -1,-1,-1,45.358,8.43519,0.025119,8.68e+08,11,125000,1,0,-6.92255,16947.7,0,-136.721,-135,0.790528
1284, 3.43012, 40, -1,-1,-1,58.6537,25.3775,0.019953,8.68e+08,10,125000,1,0,5.78393,10565.6,0,-133.524,-133,0.436224
1286, 3.44666, 0, -1,-1,-1,51.5987,2.44473,0.015849,8.68e+08,12,125000,1,0,-1.83777,18588.2,0,-137.054,-137,1.58106
1298, 3.63716, 34, -1,-1,-1,46.8407,20.3097,0.015849,8.68e+08,11,125000,1,0,-5.74435,13339.8,0,-138.341,-135,0.790528
1300, 3.63897, 33, -1,-1,-1,49.6591,17.727,0.015849,8.68e+08,11,125000,1,0,-3.2789,14229,0,-137.532,-135,0.790528
1337, 3.87764, 55, -1,-1,-1,28.7644,-16.3095,0.025119,8.68e+08,11,125000,1,0,-19.6951,19176.8,0,-140.403,-135,0.790528
1339, 3.9318, 31, -1,-1,-1,55.58,16.7875,0.015849,8.68e+08,12,125000,1,0,2.55449,14483.8,0,-135.587,-137,1.58106
