run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-436-20260718-16:40:59-5569,runattr,,,configname,General,,
General-436-20260718-16:40:59-5569,runattr,,,datetime,20260718-16:40:59,,
General-436-20260718-16:40:59-5569,runattr,,,datetimef,20260718-164059,,
General-436-20260718-16:40:59-5569,runattr,,,experiment,General,,
General-436-20260718-16:40:59-5569,runattr,,,inifile,Test_MLModel_2.ini,,
General-436-20260718-16:40:59-5569,runattr,,,iterationvars,"$myraan=205, $threshold=0.40, $0=27456",,
General-436-20260718-16:40:59-5569,runattr,,,iterationvarsd,myraan=205/threshold=0.40/27456,,
General-436-20260718-16:40:59-5569,runattr,,,iterationvarsf,"myraan=205,threshold=0.40,27456-",,
General-436-20260718-16:40:59-5569,runattr,,,measurement,"$myraan=205, $threshold=0.40, $0=27456",,
General-436-20260718-16:40:59-5569,runattr,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-436-20260718-16:40:59-5569,runattr,,,processid,5569,,
General-436-20260718-16:40:59-5569,runattr,,,repetition,6,,
General-436-20260718-16:40:59-5569,runattr,,,replication,#6,,
General-436-20260718-16:40:59-5569,runattr,,,resultdir,results,,
General-436-20260718-16:40:59-5569,runattr,,,runnumber,436,,
General-436-20260718-16:40:59-5569,runattr,,,seedset,436,,
General-436-20260718-16:40:59-5569,itervar,,,myraan,205,,
General-436-20260718-16:40:59-5569,itervar,,,threshold,0.40,,
General-436-20260718-16:40:59-5569,config,,,*.stats_altitude,670,,
General-436-20260718-16:40:59-5569,config,,,*.stats_raan,185,,
General-436-20260718-16:40:59-5569,config,,,image-path,../../images:../../../../samples/inet4.5_2/images,,
General-436-20260718-16:40:59-5569,config,,,network,Florasat.Test_Individual.Florasat_Individual_Sats,,
General-436-20260718-16:40:59-5569,config,,,rng-class,cMersenneTwister,,
General-436-20260718-16:40:59-5569,config,,,*.**.result-recording-modes,-,,
General-436-20260718-16:40:59-5569,config,,,**.result-recording-modes,-,,
General-436-20260718-16:40:59-5569,config,,,**.statistic-recording,true,,
General-436-20260718-16:40:59-5569,config,,,**.scalar-recording,true,,
General-436-20260718-16:40:59-5569,config,,,**.vector-recording,true,,
General-436-20260718-16:40:59-5569,config,,,**.vector-record-eventnumbers,true,,
General-436-20260718-16:40:59-5569,config,,,repeat,10,,
General-436-20260718-16:40:59-5569,config,,,seed-0-mt,27456,,
General-436-20260718-16:40:59-5569,config,,,sim-time-limit,749s,,
General-436-20260718-16:40:59-5569,config,,,simtime-resolution,-11,,
General-436-20260718-16:40:59-5569,config,,,**.stats_altitude,670,,
