pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
46714, 5.09351, 19, -1,-1,-1,39.2054,-0.944952,0.015849,8.68e+08,11,125000,1,0,9.99507,19157.8,0,-135.095,-135,0.790528
46731, 6.35105, 39, -1,-1,-1,45.5509,21.6869,0.015849,8.68e+08,10,125000,1,0,-1.40326,15296.3,0,-138.266,-133,0.436224
46733, 6.52529, 24, -1,-1,-1,48.8042,9.34343,0.025119,8.68e+08,10,125000,1,0,-1.01694,18276.8,0,-136.153,-133,0.436224
46735, 6.65956, 22, -1,-1,-1,51.4039,9.10098,0.019953,8.68e+08,10,125000,1,0,-3.37049,18383.4,0,-137.818,-133,0.436224
46743, 12.8951, 38, -1,-1,-1,46.6514,16.8355,0.025119,8.68e+08,12,125000,1,0,-0.347775,16541.9,1,-135.965,-137,1.58106
46755, 13.5688, 35, -1,-1,-1,43.0379,25.6615,0.019953,8.68e+08,10,125000,1,0,-1.08149,13360.6,0,-137.177,-133,0.436224
46757, 14.1902, 6, -1,-1,-1,58.7446,14.9011,0.015849,8.68e+08,11,125000,1,0,-9.59131,17767.2,0,-140.533,-135,0.790528
46764, 16.2538, 41, -1,-1,-1,58.2688,24.8952,0.025119,8.68e+08,10,125000,1,0,-10.7944,16574.5,0,-138.853,-133,0.436224
46771, 17.9566, 46, -1,-1,-1,52.8958,29.0093,0.015849,8.68e+08,11,125000,1,0,-8.46935,15204.1,0,-140.233,-135,0.790528
46783, 24.3201, 52, -1,-1,-1,40.5674,33.2068,0.019953,8.68e+08,12,125000,1,0,-3.62149,10279.6,0,-137.898,-137,1.58106
46790, 24.6484, 33, -1,-1,-1,48.4983,18.9946,0.019953,8.68e+08,12,125000,1,0,-2.00659,16141.2,0,-137.436,-137,1.58106
46792, 24.9463, 48, -1,-1,-1,57.3759,11.2263,0.015849,8.68e+08,10,125000,1,0,-7.67327,17989.5,0,-140.015,-133,0.436224
46800, 26.1422, 20, -1,-1,-1,38.6376,-10.9667,0.025119,8.68e+08,11,125000,1,0,7.62277,17928.6,1,-133.738,-135,0.790528
46817, 29.1774, 8, -1,-1,-1,60.2786,11.8187,0.015849,8.68e+08,10,125000,1,0,-9.76418,17887.5,0,-140.58,-133,0.436224
46819, 29.208, 45, -1,-1,-1,50.3904,22.374,0.025119,8.68e+08,10,125000,1,0,-4.26368,15679.1,0,-137.073,-133,0.436224
46821, 30.1149, 53, -1,-1,-1,63.3677,-20.5267,0.019953,8.68e+08,12,125000,1,0,-13.9037,18605.4,0,-140.655,-137,1.58106
46828, 31.8616, 30, -1,-1,-1,51.4066,20.2801,0.015849,8.68e+08,10,125000,1,0,-4.28412,16191.6,0,-139.078,-133,0.436224
46836, 38.087, 3, -1,-1,-1,39.3525,-4.27633,0.015849,8.68e+08,12,125000,1,0,11.4879,18605.8,1,-134.706,-137,1.58106
46848, 39.2769, 29, -1,-1,-1,52.7683,18.5141,0.019953,8.68e+08,11,125000,1,0,-4.5615,16555.8,0,-138.156,-135,0.790528
46855, 40.7279, 7, -1,-1,-1,49.8595,17.3781,0.015849,8.68e+08,12,125000,1,0,-1.8906,16370.9,0,-138.404,-137,1.58106
46858, 40.9569, 55, -1,-1,-1,28.1932,-17.432,0.019953,8.68e+08,12,125000,1,0,10.0287,10749.7,1,-134.097,-137,1.58106
46865, 43.7785, 57, -1,-1,-1,34.4409,34.819,0.015849,8.68e+08,10,125000,1,0,-2.09823,6162.49,0,-138.472,-133,0.436224
46872, 45.7879, 42, -1,-1,-1,57.9034,23.4627,0.025119,8.68e+08,10,125000,1,0,-9.07827,16509.7,0,-138.398,-133,0.436224
46879, 49.8125, 43, -1,-1,-1,53.287,23.7311,0.019953,8.68e+08,10,125000,1,0,-5.84952,15773.5,0,-138.517,-133,0.436224
47012, 52.0108, 15, -1,-1,-1,46.4275,5.27678,0.019953,8.68e+08,12,125000,1,0,4.56332,18354.2,1,-135.581,-137,1.58106
47014, 52.2309, 28, -1,-1,-1,56.8935,12.7001,0.015849,8.68e+08,11,125000,1,0,-6.21139,17707.6,0,-139.615,-135,0.790528
47026, 52.8957, 4, -1,-1,-1,41.1415,14.3884,0.025119,8.68e+08,10,125000,1,0,8.53265,15088.2,0,-133.491,-133,0.436224
47029, 54.361, 26, -1,-1,-1,46.6423,9.83152,0.015849,8.68e+08,12,125000,1,0,3.83028,17488.4,1,-136.787,-137,1.58106
47036, 62.9194, 27, -1,-1,-1,51.1796,4.80986,0.015849,8.68e+08,11,125000,1,0,0.185657,18609.1,0,-137.816,-135,0.790528
47053, 64.6247, 37, -1,-1,-1,40.5376,22.945,0.025119,8.68e+08,10,125000,1,0,4.38247,11778.3,0,-134.638,-133,0.436224
47055, 64.6915, 51, -1,-1,-1,41.1184,27.7906,0.015849,8.68e+08,11,125000,1,0,0.761709,10765.7,0,-137.66,-135,0.790528
47057, 64.7963, 40, -1,-1,-1,60.9756,22.8199,0.019953,8.68e+08,10,125000,1,0,-10.2272,16823.6,0,-139.706,-133,0.436224
47064, 66.0634, 0, -1,-1,-1,50.9975,-0.836329,0.019953,8.68e+08,10,125000,1,0,0.466164,19058.9,0,-136.737,-133,0.436224
47076, 68.0889, 21, -1,-1,-1,42.7768,-8.93559,0.015849,8.68e+08,10,125000,1,0,7.52808,18631.7,0,-135.765,-133,0.436224
47084, 69.4239, 16, -1,-1,-1,44.9358,4.6114,0.019953,8.68e+08,11,125000,1,0,7.76365,18283,1,-134.699,-135,0.790528
47087, 69.5675, 50, -1,-1,-1,39.6135,14.146,0.019953,8.68e+08,12,125000,1,0,11.592,14268.7,1,-133.682,-137,1.58106
47099, 73.322, 47, -1,-1,-1,61.5463,6.00261,0.015849,8.68e+08,12,125000,1,0,-8.49179,18300.3,0,-140.241,-137,1.58106
47102, 73.6086, 34, -1,-1,-1,46.0916,17.4756,0.025119,8.68e+08,12,125000,1,0,3.07709,15290.3,1,-135.001,-137,1.58106
47109, 75.2307, 49, -1,-1,-1,46.1161,7.79982,0.019953,8.68e+08,11,125000,1,0,6.26489,17662.9,0,-135.11,-135,0.790528
47121, 77.8615, 5, -1,-1,-1,50.8916,5.95756,0.015849,8.68e+08,12,125000,1,0,1.246,18263.2,0,-137.517,-137,1.58106
