pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
183337, 1.55909, 39, -1,-1,-1,45.5509,21.6869,0.015849,8.68e+08,10,125000,1,0,1.61131,13316.3,0,-136.569,-133,0.436224
183339, 1.56345, 24, -1,-1,-1,48.8042,9.34343,0.025119,8.68e+08,10,125000,1,0,6.67615,17658,0,-133.018,-133,0.436224
183341, 1.56681, 22, -1,-1,-1,51.4039,9.10098,0.019953,8.68e+08,10,125000,1,0,10.342,17537.5,0,-132.94,-133,0.436224
183368, 1.73954, 35, -1,-1,-1,43.0379,25.6615,0.019953,8.68e+08,10,125000,1,0,-1.48841,11964.5,0,-136.531,-133,0.436224
183375, 1.80666, 41, -1,-1,-1,58.2688,24.8952,0.025119,8.68e+08,10,125000,1,0,18.4603,7234.23,0,-129.766,-133,0.436224
183377, 1.8731, 19, -1,-1,-1,39.2054,-0.944952,0.015849,8.68e+08,11,125000,1,0,-3.78499,19623.2,0,-138.239,-135,0.790528
183399, 2.02398, 48, -1,-1,-1,57.3759,11.2263,0.015849,8.68e+08,10,125000,1,0,21.8631,15508.2,0,-130.954,-133,0.436224
183407, 2.10052, 6, -1,-1,-1,58.7446,14.9011,0.015849,8.68e+08,11,125000,1,0,24.4812,12989.4,1,-130.371,-135,0.790528
183414, 2.12975, 8, -1,-1,-1,60.2786,11.8187,0.015849,8.68e+08,10,125000,1,0,30.3989,13757.3,0,-129.184,-133,0.436224
183416, 2.13052, 45, -1,-1,-1,50.3904,22.374,0.025119,8.68e+08,10,125000,1,0,7.04245,12063.1,0,-132.909,-133,0.436224
183418, 2.19468, 46, -1,-1,-1,52.8958,29.0093,0.015849,8.68e+08,11,125000,1,0,8.31152,7829.91,0,-134.533,-135,0.790528
183420, 2.19686, 30, -1,-1,-1,51.4066,20.2801,0.015849,8.68e+08,10,125000,1,0,8.8744,12830.9,0,-134.366,-133,0.436224
183447, 2.39932, 20, -1,-1,-1,38.6376,-10.9667,0.025119,8.68e+08,11,125000,1,0,-5.33692,19892.1,0,-136.714,-135,0.790528
183449, 2.49478, 57, -1,-1,-1,34.4409,34.819,0.015849,8.68e+08,10,125000,1,0,-9.94986,9276.9,0,-140.082,-133,0.436224
183456, 2.54501, 42, -1,-1,-1,57.9034,23.4627,0.025119,8.68e+08,10,125000,1,0,18.558,8287.75,0,-129.742,-133,0.436224
183478, 2.64563, 43, -1,-1,-1,53.287,23.7311,0.019953,8.68e+08,10,125000,1,0,10.6375,10447,0,-132.857,-133,0.436224
183495, 2.72271, 4, -1,-1,-1,41.1415,14.3884,0.025119,8.68e+08,10,125000,1,0,-1.87171,16373.6,0,-135.648,-133,0.436224
183497, 2.72769, 29, -1,-1,-1,52.7683,18.5141,0.019953,8.68e+08,11,125000,1,0,11.2812,13338.9,0,-132.673,-135,0.790528
183514, 2.83891, 38, -1,-1,-1,46.6514,16.8355,0.025119,8.68e+08,12,125000,1,0,3.48878,15177.3,0,-133.988,-137,1.58106
183541, 3.01594, 37, -1,-1,-1,40.5376,22.945,0.025119,8.68e+08,10,125000,1,0,-3.27957,13327.1,0,-136.084,-133,0.436224
183544, 3.02022, 40, -1,-1,-1,60.9756,22.8199,0.019953,8.68e+08,10,125000,1,0,25.8684,6105.33,1,-129.078,-133,0.436224
183547, 3.05154, 28, -1,-1,-1,56.8935,12.7001,0.015849,8.68e+08,11,125000,1,0,20.4905,14940.8,1,-131.274,-135,0.790528
183549, 3.0519, 0, -1,-1,-1,50.9975,-0.836329,0.019953,8.68e+08,10,125000,1,0,9.23402,19611.5,0,-133.261,-133,0.436224
183556, 3.10254, 21, -1,-1,-1,42.7768,-8.93559,0.015849,8.68e+08,10,125000,1,0,-1.36719,19979.9,0,-137.493,-133,0.436224
183558, 3.12453, 52, -1,-1,-1,40.5674,33.2068,0.019953,8.68e+08,12,125000,1,0,-4.99724,9099.36,0,-137.612,-137,1.58106
183565, 3.13274, 33, -1,-1,-1,48.4983,18.9946,0.019953,8.68e+08,12,125000,1,0,5.35503,14025.1,0,-134.418,-137,1.58106
