pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
47233,89.5954,10,-1,-1,-1,29.778,31.4784,0.019953,868000000.0,12,125000,1,0,-15.1727,14557.6,0,-140.196,-137,1.58106,600,190,sim_alt_600_raan_190
47245,91.0009,17,-1,-1,-1,49.0339,3.12714,0.019953,868000000.0,10,125000,1,0,-0.908652,20116.3,0,-135.737,-133,0.436224,600,190,sim_alt_600_raan_190
47248,91.6866,59,-1,-1,-1,71.1521,17.6322,0.019953,868000000.0,11,125000,1,0,67.019,7795.75,1,-122.765,-135,0.790528,600,190,sim_alt_600_raan_190
47260,93.1393,52,-1,-1,-1,41.1005,31.5461,0.015849,868000000.0,10,125000,1,0,-6.86687,14473.5,0,-138.696,-133,0.436224,600,190,sim_alt_600_raan_190
47268,93.6655,6,-1,-1,-1,58.3503,18.0448,0.025119,868000000.0,10,125000,1,0,12.8326,18155.0,1,-130.328,-133,0.436224,600,190,sim_alt_600_raan_190
47270,94.1179,25,-1,-1,-1,45.8952,7.77353,0.015849,868000000.0,12,125000,1,0,-3.12563,19859.5,0,-137.475,-137,1.58106,600,190,sim_alt_600_raan_190
47278,95.1801,53,-1,-1,-1,64.0012,-21.9363,0.025119,868000000.0,10,125000,1,0,7.94657,11689.4,1,-131.826,-133,0.436224,600,190,sim_alt_600_raan_190
47290,96.2079,24,-1,-1,-1,49.3616,12.4883,0.025119,868000000.0,11,125000,1,0,0.727896,19418.8,0,-134.189,-135,0.790528,600,190,sim_alt_600_raan_190
47297,97.316,56,-1,-1,-1,37.473,14.0681,0.019953,868000000.0,10,125000,1,0,-9.32794,18697.8,0,-138.472,-133,0.436224,600,190,sim_alt_600_raan_190
47299,97.4313,21,-1,-1,-1,42.313,-9.70143,0.019953,868000000.0,12,125000,1,0,-8.11357,19241.3,0,-138.096,-137,1.58106,600,190,sim_alt_600_raan_190
47311,97.9564,27,-1,-1,-1,49.4029,4.06055,0.015849,868000000.0,10,125000,1,0,-0.000804,20044.6,0,-136.433,-133,0.436224,600,190,sim_alt_600_raan_190
47318,98.2757,50,-1,-1,-1,40.0959,15.1833,0.019953,868000000.0,10,125000,1,0,-7.23465,18634.6,0,-137.813,-133,0.436224,600,190,sim_alt_600_raan_190
47320,98.3935,14,-1,-1,-1,54.9501,-5.78483,0.019953,868000000.0,10,125000,1,0,3.85055,19006.2,0,-134.152,-133,0.436224,600,190,sim_alt_600_raan_190
47327,100.153,35,-1,-1,-1,43.0996,26.8927,0.019953,868000000.0,11,125000,1,0,-4.73669,15813.1,0,-137.004,-135,0.790528,600,190,sim_alt_600_raan_190
47460,102.571,34,-1,-1,-1,47.3526,17.3386,0.019953,868000000.0,12,125000,1,0,-0.70606,18586.8,1,-135.667,-137,1.58106,600,190,sim_alt_600_raan_190
47462,102.716,19,-1,-1,-1,38.8364,-2.33005,0.015849,868000000.0,12,125000,1,0,-9.41216,19917.5,0,-139.499,-137,1.58106,600,190,sim_alt_600_raan_190
47479,104.936,37,-1,-1,-1,39.7503,24.2803,0.019953,868000000.0,11,125000,1,0,-7.18973,16649.2,0,-137.798,-135,0.790528,600,190,sim_alt_600_raan_190
47491,106.208,57,-1,-1,-1,34.267,34.1141,0.015849,868000000.0,12,125000,1,0,-11.7328,13602.2,0,-140.203,-137,1.58106,600,190,sim_alt_600_raan_190
47493,106.499,39,-1,-1,-1,44.3784,20.7056,0.015849,868000000.0,12,125000,1,0,-3.23202,17660.6,0,-137.508,-137,1.58106,600,190,sim_alt_600_raan_190
47500,106.592,4,-1,-1,-1,42.591,11.5332,0.015849,868000000.0,12,125000,1,0,-5.02711,19403.8,0,-138.099,-137,1.58106,600,190,sim_alt_600_raan_190
47507,107.005,5,-1,-1,-1,52.0926,6.4379,0.015849,868000000.0,10,125000,1,0,3.77793,20070.1,0,-135.173,-133,0.436224,600,190,sim_alt_600_raan_190
47509,107.045,54,-1,-1,-1,33.6312,-17.7101,0.025119,868000000.0,12,125000,1,0,-14.9089,18288.5,0,-139.126,-137,1.58106,600,190,sim_alt_600_raan_190
47511,107.227,9,-1,-1,-1,37.3109,25.1554,0.025119,868000000.0,10,125000,1,0,-8.98921,16318.4,0,-137.365,-133,0.436224,600,190,sim_alt_600_raan_190
47518,108.694,49,-1,-1,-1,44.1618,7.98079,0.015849,868000000.0,11,125000,1,0,-3.78906,19824.1,0,-137.692,-135,0.790528,600,190,sim_alt_600_raan_190
47525,109.438,30,-1,-1,-1,51.538,19.245,0.015849,868000000.0,10,125000,1,0,4.30652,17949.1,0,-134.998,-133,0.436224,600,190,sim_alt_600_raan_190
47533,110.191,8,-1,-1,-1,60.8282,8.87517,0.019953,868000000.0,10,125000,1,0,18.2366,19118.4,1,-129.827,-133,0.436224,600,190,sim_alt_600_raan_190
47545,113.716,47,-1,-1,-1,62.0816,6.1122,0.019953,868000000.0,11,125000,1,0,20.5334,18653.2,0,-129.241,-135,0.790528,600,190,sim_alt_600_raan_190
47547,114.113,23,-1,-1,-1,52.1562,11.4806,0.015849,868000000.0,10,125000,1,0,4.9959,19511.8,0,-134.771,-133,0.436224,600,190,sim_alt_600_raan_190
