pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
69906, 3.1479, 43, -1,-1,-1,55.6658,27.4582,0.015849,8.68e+08,10,125000,1,0,2.56839,17513.3,0,-135.582,-133,0.436224
69908, 3.71559, 40, -1,-1,-1,60.8808,23.4982,0.015849,8.68e+08,12,125000,1,0,8.87181,18575.5,0,-133.538,-137,1.58106
69915, 7.93431, 3, -1,-1,-1,41.7537,-4.41958,0.015849,8.68e+08,11,125000,1,0,-11.8143,19800.8,0,-140.238,-135,0.790528
69922, 9.9361, 7, -1,-1,-1,47.6351,15.354,0.015849,8.68e+08,11,125000,1,0,-5.39089,19463.9,0,-138.226,-135,0.790528
69934, 15.5463, 39, -1,-1,-1,43.5465,21.5478,0.025119,8.68e+08,12,125000,1,0,-8.07107,18207.6,0,-137.085,-137,1.58106
69937, 16.146, 8, -1,-1,-1,60.4856,7.73014,0.025119,8.68e+08,11,125000,1,0,7.0921,20109.1,1,-132.102,-135,0.790528
69944, 17.1711, 33, -1,-1,-1,47.239,17.4643,0.019953,8.68e+08,10,125000,1,0,-5.20004,19063.2,0,-137.163,-133,0.436224
69951, 19.5645, 18, -1,-1,-1,40.3252,0.458257,0.015849,8.68e+08,10,125000,1,0,-11.754,19815.8,0,-140.218,-133,0.436224
69959, 22.6553, 41, -1,-1,-1,59.5484,25.9088,0.019953,8.68e+08,11,125000,1,0,8.71752,17421.2,1,-132.585,-135,0.790528
69981, 28.627, 5, -1,-1,-1,53.5397,3.21519,0.015849,8.68e+08,12,125000,1,0,-0.476735,20127.6,0,-136.599,-137,1.58106
69983, 28.6872, 35, -1,-1,-1,45.7431,26.4773,0.019953,8.68e+08,10,125000,1,0,-5.55696,16971.8,0,-137.278,-133,0.436224
69990, 29.0546, 32, -1,-1,-1,51.2589,12.3527,0.019953,8.68e+08,11,125000,1,0,-1.44521,19743.7,0,-135.921,-135,0.790528
69992, 29.706, 47, -1,-1,-1,60.7194,5.65594,0.015849,8.68e+08,11,125000,1,0,8.13705,19859.5,0,-133.768,-135,0.790528
69994, 29.8656, 56, -1,-1,-1,36.3084,12.5542,0.019953,8.68e+08,12,125000,1,0,-13.1617,18931.7,0,-139.629,-137,1.58106
70001, 33.3365, 30, -1,-1,-1,49.4973,17.4698,0.015849,8.68e+08,11,125000,1,0,-2.427,18956.3,0,-137.247,-135,0.790528
70013, 35.1411, 50, -1,-1,-1,39.4666,15.4567,0.025119,8.68e+08,12,125000,1,0,-10.5506,18730.5,0,-137.853,-137,1.58106
70015, 35.1618, 52, -1,-1,-1,39.7577,32.3711,0.019953,8.68e+08,11,125000,1,0,-9.98853,15052.8,0,-138.68,-135,0.790528
70027, 36.3051, 16, -1,-1,-1,42.4575,7.48746,0.019953,8.68e+08,11,125000,1,0,-8.8061,19651.8,0,-138.316,-135,0.790528
70029, 36.4883, 34, -1,-1,-1,48.7562,19.7846,0.025119,8.68e+08,11,125000,1,0,-2.80424,18465.9,0,-135.372,-135,0.790528
70036, 39.221, 1, -1,-1,-1,47.2765,2.22214,0.015849,8.68e+08,12,125000,1,0,-5.48909,19948.6,0,-138.257,-137,1.58106
70048, 42.302, 22, -1,-1,-1,49.8807,11.1424,0.019953,8.68e+08,11,125000,1,0,-2.07656,19853.8,0,-136.131,-135,0.790528
70050, 42.5709, 49, -1,-1,-1,46.408,9.75733,0.015849,8.68e+08,11,125000,1,0,-5.20174,19832.9,0,-138.162,-135,0.790528
70062, 43.7845, 25, -1,-1,-1,47.5334,10.9197,0.019953,8.68e+08,10,125000,1,0,-4.07243,19767.2,0,-136.792,-133,0.436224
70064, 43.7985, 17, -1,-1,-1,50.975,1.0294,0.019953,8.68e+08,10,125000,1,0,-2.19329,20120.8,0,-136.171,-133,0.436224
70071, 46.4346, 23, -1,-1,-1,52.8622,11.1827,0.019953,8.68e+08,10,125000,1,0,1.08249,19881,0,-135.075,-133,0.436224
70203, 56.2227, 6, -1,-1,-1,58.2129,16.2971,0.025119,8.68e+08,12,125000,1,0,8.7745,19102,0,-131.564,-137,1.58106
70205, 56.4889, 24, -1,-1,-1,47.5807,13.3667,0.025119,8.68e+08,12,125000,1,0,-3.2216,19378,0,-135.509,-137,1.58106
70217, 57.4775, 53, -1,-1,-1,63.4292,-20.8181,0.019953,8.68e+08,10,125000,1,0,5.74813,13719.6,0,-133.535,-133,0.436224
70219, 57.4908, 19, -1,-1,-1,38.1762,0.856056,0.025119,8.68e+08,11,125000,1,0,-11.5552,19642,0,-138.155,-135,0.790528
70232, 61.6241, 31, -1,-1,-1,54.7544,21.0473,0.025119,8.68e+08,11,125000,1,0,4.98278,18174.6,1,-132.78,-135,0.790528
70234, 62.0893, 26, -1,-1,-1,45.7065,9.06593,0.025119,8.68e+08,11,125000,1,0,-4.83887,19863.2,0,-136.042,-135,0.790528
70242, 63.1711, 45, -1,-1,-1,51.1713,24.9679,0.025119,8.68e+08,11,125000,1,0,1.09098,17067.8,1,-134.07,-135,0.790528
70249, 67.5059, 48, -1,-1,-1,58.3997,11.2994,0.015849,8.68e+08,10,125000,1,0,9.47523,19721.8,0,-133.345,-133,0.436224
70256, 69.2406, 55, -1,-1,-1,29.3703,-15.3954,0.025119,8.68e+08,11,125000,1,0,-18.6975,18362.3,0,-140.148,-135,0.790528
70263, 70.4773, 9, -1,-1,-1,39.6549,24.3091,0.025119,8.68e+08,10,125000,1,0,-8.64617,16909.9,0,-137.261,-133,0.436224
70275, 72.4133, 15, -1,-1,-1,44.3496,3.32595,0.025119,8.68e+08,11,125000,1,0,-5.98395,19983.7,0,-136.414,-135,0.790528
70277, 72.5536, 51, -1,-1,-1,41.8919,29.6462,0.019953,8.68e+08,10,125000,1,0,-6.91557,15415.8,0,-137.713,-133,0.436224
70285, 75.2827, 27, -1,-1,-1,50.6159,6.80471,0.025119,8.68e+08,12,125000,1,0,0.064217,20022.7,1,-134.413,-137,1.58106
70292, 76.1234, 37, -1,-1,-1,39.3182,23.7585,0.025119,8.68e+08,11,125000,1,0,-8.68761,16944,0,-137.274,-135,0.790528
70299, 78.1543, 20, -1,-1,-1,37.9471,-10.2414,0.015849,8.68e+08,11,125000,1,0,-12.1153,19099.2,0,-140.322,-135,0.790528
70311, 80.0401, 46, -1,-1,-1,52.8116,25.5221,0.025119,8.68e+08,12,125000,1,0,3.81347,16416.1,0,-133.163,-137,1.58106
70313, 80.0979, 42, -1,-1,-1,57.7616,26.6615,0.019953,8.68e+08,12,125000,1,0,10.4788,15583,0,-132.034,-137,1.58106
70320, 85.8736, 10, -1,-1,-1,28.9812,30.4875,0.019953,8.68e+08,12,125000,1,0,-15.7802,14883.5,0,-140.364,-137,1.58106
70332, 87.7069, 4, -1,-1,-1,41.4412,12.9351,0.019953,8.68e+08,10,125000,1,0,-6.75901,19171.6,0,-137.662,-133,0.436224
70334, 88.6915, 14, -1,-1,-1,53.0462,-6.68945,0.015849,8.68e+08,12,125000,1,0,0.975389,19264.3,0,-136.109,-137,1.58106
70346, 90.621, 38, -1,-1,-1,44.5391,14.5207,0.025119,8.68e+08,10,125000,1,0,-3.96688,19028.5,0,-135.752,-133,0.436224
70349, 92.0823, 29, -1,-1,-1,50.7851,21.7882,0.015849,8.68e+08,12,125000,1,0,2.28851,17498.3,1,-135.668,-137,1.58106
70356, 94.3188, 21, -1,-1,-1,39.9798,-9.60875,0.019953,8.68e+08,12,125000,1,0,-9.93688,19280.5,0,-138.664,-137,1.58106
70493, 101.625, 43, -1,-1,-1,55.6658,27.4582,0.015849,8.68e+08,10,125000,1,0,8.87648,14910.1,0,-133.528,-133,0.436224
70495, 102.126, 57, -1,-1,-1,35.1402,33.8726,0.025119,8.68e+08,12,125000,1,0,-11.2223,13766.7,0,-138.05,-137,1.58106
70498, 102.212, 36, -1,-1,-1,43.7267,24.2592,0.019953,8.68e+08,12,125000,1,0,-4.05724,16756.1,1,-136.781,-137,1.58106
70506, 102.705, 58, -1,-1,-1,60.5259,-7.32063,0.025119,8.68e+08,10,125000,1,0,10.4729,17466.4,1,-131.036,-133,0.436224
70514, 108.42, 44, -1,-1,-1,50.511,28.5311,0.019953,8.68e+08,12,125000,1,0,2.59867,14856.3,1,-134.564,-137,1.58106
70521, 109.751, 33, -1,-1,-1,47.239,17.4643,0.019953,8.68e+08,10,125000,1,0,-0.349068,18414.3,0,-135.547,-133,0.436224
70534, 110.883, 13, -1,-1,-1,57.0723,-1.70621,0.015849,8.68e+08,11,125000,1,0,8.46761,19267.3,1,-133.657,-135,0.790528
70546, 111.869, 11, -1,-1,-1,56.9993,38.0547,0.019953,8.68e+08,12,125000,1,0,9.25122,8624.28,0,-132.411,-137,1.58106
70548, 111.876, 59, -1,-1,-1,68.2639,21.0486,0.015849,8.68e+08,11,125000,1,0,54.2542,9492.37,0,-124.732,-135,0.790528
70560, 112.78, 3, -1,-1,-1,41.7537,-4.41958,0.015849,8.68e+08,11,125000,1,0,-6.97441,19797.8,0,-138.731,-135,0.790528
70562, 113.023, 7, -1,-1,-1,47.6351,15.354,0.015849,8.68e+08,11,125000,1,0,0.152485,18828.4,0,-136.379,-135,0.790528
70565, 113.065, 40, -1,-1,-1,60.8808,23.4982,0.015849,8.68e+08,12,125000,1,0,20.2278,14972.6,1,-130.317,-137,1.58106
70578, 114.764, 41, -1,-1,-1,59.5484,25.9088,0.019953,8.68e+08,11,125000,1,0,16.9965,14058.9,1,-130.155,-135,0.790528
70581, 115.217, 0, -1,-1,-1,52.8019,-0.140325,0.019953,8.68e+08,12,125000,1,0,3.91993,19866,1,-134.126,-137,1.58106
70588, 116.425, 54, -1,-1,-1,33.9169,-17.5406,0.019953,8.68e+08,11,125000,1,0,-14.2985,18205.3,0,-139.953,-135,0.790528
70595, 118.18, 12, -1,-1,-1,52.0633,-2.10831,0.019953,8.68e+08,10,125000,1,0,2.97917,19700.1,0,-134.438,-133,0.436224
70607, 118.858, 28, -1,-1,-1,56.1214,14.8064,0.019953,8.68e+08,10,125000,1,0,11.3082,18669.2,0,-131.779,-133,0.436224
70619, 119.786, 18, -1,-1,-1,40.3252,0.458257,0.015849,8.68e+08,10,125000,1,0,-7.09552,19876.1,0,-138.768,-133,0.436224
70621, 119.856, 2, -1,-1,-1,51.5344,12.7308,0.019953,8.68e+08,12,125000,1,0,4.68673,19247,0,-133.872,-137,1.58106
70623, 120.671, 39, -1,-1,-1,43.5465,21.5478,0.025119,8.68e+08,12,125000,1,0,-3.30232,17151.5,0,-135.53,-137,1.58106
70631, 124.05, 8, -1,-1,-1,60.4856,7.73014,0.025119,8.68e+08,11,125000,1,0,19.058,19106.5,1,-128.612,-135,0.790528
70643, 126.606, 35, -1,-1,-1,45.7431,26.4773,0.019953,8.68e+08,10,125000,1,0,-1.17597,15521.6,0,-135.822,-133,0.436224
70651, 126.779, 5, -1,-1,-1,53.5397,3.21519,0.015849,8.68e+08,12,125000,1,0,6.39128,20032.1,1,-134.317,-137,1.58106
70653, 127.4, 30, -1,-1,-1,49.4973,17.4698,0.015849,8.68e+08,11,125000,1,0,3.06685,18258.2,0,-135.406,-135,0.790528
70660, 129.024, 56, -1,-1,-1,36.3084,12.5542,0.019953,8.68e+08,12,125000,1,0,-8.90159,18910.8,0,-138.336,-137,1.58106
70672, 130.646, 34, -1,-1,-1,48.7562,19.7846,0.025119,8.68e+08,11,125000,1,0,2.42521,17547.6,0,-133.619,-135,0.790528
70674, 131.063, 32, -1,-1,-1,51.2589,12.3527,0.019953,8.68e+08,11,125000,1,0,5.20532,19304.8,0,-133.701,-135,0.790528
70681, 132.895, 52, -1,-1,-1,39.7577,32.3711,0.019953,8.68e+08,11,125000,1,0,-6.62301,13499.3,0,-137.614,-135,0.790528
70694, 139.198, 47, -1,-1,-1,60.7194,5.65594,0.015849,8.68e+08,11,125000,1,0,21.1308,18542.2,1,-130.091,-135,0.790528
70696, 139.549, 17, -1,-1,-1,50.975,1.0294,0.019953,8.68e+08,10,125000,1,0,3.95163,19926.8,0,-134.113,-133,0.436224
70704, 141.208, 23, -1,-1,-1,52.8622,11.1827,0.019953,8.68e+08,10,125000,1,0,8.06116,19478.1,1,-132.78,-133,0.436224
70721, 143.628, 25, -1,-1,-1,47.5334,10.9197,0.019953,8.68e+08,10,125000,1,0,1.72562,19529.9,0,-134.851,-133,0.436224
70723, 144.031, 1, -1,-1,-1,47.2765,2.22214,0.015849,8.68e+08,12,125000,1,0,0.460276,20202,0,-136.274,-137,1.58106
70730, 144.85, 50, -1,-1,-1,39.4666,15.4567,0.025119,8.68e+08,12,125000,1,0,-5.61719,18507.1,0,-136.287,-137,1.58106
