pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
39176,2.95263,31,-1,-1,-1,53.5948,19.5429,0.015849,868000000.0,11,125000,1,0,0.41061,16905.3,0,-136.302,-135,0.790528,600,180,sim_alt_600_raan_180
39183,4.18686,2,-1,-1,-1,52.814,12.0834,0.015849,868000000.0,10,125000,1,0,-0.601606,18677.5,0,-136.641,-133,0.436224,600,180,sim_alt_600_raan_180
39195,12.9537,13,-1,-1,-1,56.6556,-2.20663,0.015849,868000000.0,10,125000,1,0,2.39597,20262.0,0,-135.64,-133,0.436224,600,180,sim_alt_600_raan_180
39202,13.4623,32,-1,-1,-1,50.6994,14.9701,0.015849,868000000.0,10,125000,1,0,-1.97593,17800.3,0,-137.099,-133,0.436224,600,180,sim_alt_600_raan_180
39205,13.9444,59,-1,-1,-1,68.9403,15.9296,0.025119,868000000.0,12,125000,1,0,28.7279,16465.2,1,-126.413,-137,1.58106,600,180,sim_alt_600_raan_180
39212,15.2811,1,-1,-1,-1,49.6853,4.56592,0.025119,868000000.0,10,125000,1,0,-3.41773,19592.9,0,-135.578,-133,0.436224,600,180,sim_alt_600_raan_180
39220,17.1424,14,-1,-1,-1,52.9734,-4.64429,0.025119,868000000.0,12,125000,1,0,-1.39808,20253.2,1,-134.907,-137,1.58106,600,180,sim_alt_600_raan_180
39228,19.0819,6,-1,-1,-1,58.8268,17.7551,0.025119,868000000.0,11,125000,1,0,7.49185,16989.9,1,-131.973,-135,0.790528,600,180,sim_alt_600_raan_180
39240,20.3068,15,-1,-1,-1,45.6789,3.36078,0.019953,868000000.0,11,125000,1,0,-6.6126,19489.4,0,-137.621,-135,0.790528,600,180,sim_alt_600_raan_180
39242,20.4384,7,-1,-1,-1,49.2345,15.1781,0.015849,868000000.0,10,125000,1,0,-2.95909,17568.7,0,-137.425,-133,0.436224,600,180,sim_alt_600_raan_180
39249,21.2773,27,-1,-1,-1,49.469,2.97401,0.019953,868000000.0,10,125000,1,0,-3.41964,19694.5,0,-136.578,-133,0.436224,600,180,sim_alt_600_raan_180
39256,23.9028,34,-1,-1,-1,46.6332,20.216,0.019953,868000000.0,12,125000,1,0,-5.04005,16099.6,0,-137.11,-137,1.58106,600,180,sim_alt_600_raan_180
39263,27.5428,17,-1,-1,-1,50.261,3.98671,0.025119,868000000.0,10,125000,1,0,-2.28481,19545.8,0,-135.201,-133,0.436224,600,180,sim_alt_600_raan_180
39270,29.9673,48,-1,-1,-1,58.2624,13.5959,0.015849,868000000.0,10,125000,1,0,7.37678,17880.1,0,-134.008,-133,0.436224,600,180,sim_alt_600_raan_180
39282,31.6144,33,-1,-1,-1,48.3159,14.776,0.025119,868000000.0,12,125000,1,0,-3.3049,17445.9,0,-135.539,-137,1.58106,600,180,sim_alt_600_raan_180
39284,32.2192,38,-1,-1,-1,46.5081,18.2604,0.025119,868000000.0,11,125000,1,0,-4.76251,16452.0,0,-136.018,-135,0.790528,600,180,sim_alt_600_raan_180
39297,38.2457,12,-1,-1,-1,53.5168,-2.726,0.025119,868000000.0,11,125000,1,0,0.723213,20014.8,1,-134.196,-135,0.790528,600,180,sim_alt_600_raan_180
39299,38.3311,35,-1,-1,-1,42.8706,26.8974,0.025119,868000000.0,11,125000,1,0,-7.64679,13571.7,0,-136.949,-135,0.790528,600,180,sim_alt_600_raan_180
39306,40.0296,45,-1,-1,-1,49.9892,26.326,0.015849,868000000.0,10,125000,1,0,-1.48889,13548.7,0,-136.934,-133,0.436224,600,180,sim_alt_600_raan_180
