pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
16201, 2.88428, 59, -1,-1,-1,43.0069,22.2244,0.015849,8.68e+08,11,125000,1,0,-9.55502,19623.7,0,-139.551,-135,0.790528
16213, 12.6266, 47, -1,-1,-1,39.1478,29.5182,0.015849,8.68e+08,12,125000,1,0,-11.5289,18355.9,0,-140.149,-137,1.58106
16216, 12.7977, 16, -1,-1,-1,53.2773,8.72452,0.025119,8.68e+08,12,125000,1,0,-2.31833,20080.1,1,-135.215,-137,1.58106
16223, 14.1822, 21, -1,-1,-1,51.8796,3.16644,0.015849,8.68e+08,10,125000,1,0,-4.22616,19599.1,0,-137.847,-133,0.436224
16230, 14.7093, 18, -1,-1,-1,49.4957,9.3861,0.025119,8.68e+08,10,125000,1,0,-5.25443,20103.9,0,-136.183,-133,0.436224
16247, 17.6748, 12, -1,-1,-1,43.0813,-7.60286,0.019953,8.68e+08,12,125000,1,0,-12.2047,18324.6,0,-139.356,-137,1.58106
16249, 18.0466, 2, -1,-1,-1,52.8574,-1.0846,0.019953,8.68e+08,12,125000,1,0,-3.97181,18970.7,0,-136.764,-137,1.58106
16251, 19.136, 25, -1,-1,-1,42.9973,10.3296,0.015849,8.68e+08,12,125000,1,0,-9.94167,19941.6,0,-139.67,-137,1.58106
16258, 22.632, 6, -1,-1,-1,43.3892,-0.476294,0.025119,8.68e+08,12,125000,1,0,-10.8111,19218.6,0,-137.937,-137,1.58106
16265, 23.3732, 29, -1,-1,-1,57.2186,11.901,0.019953,8.68e+08,10,125000,1,0,2.73961,20019.1,0,-134.526,-133,0.436224
16272, 24.7899, 34, -1,-1,-1,48.1582,23.6943,0.015849,8.68e+08,10,125000,1,0,-4.30602,19521.7,0,-137.87,-133,0.436224
16279, 27.4549, 9, -1,-1,-1,43.9298,8.62537,0.015849,8.68e+08,11,125000,1,0,-9.03012,19857.3,0,-139.388,-135,0.790528
16286, 28.1112, 14, -1,-1,-1,38.2352,-6.87066,0.025119,8.68e+08,10,125000,1,0,-14.8543,18301.8,0,-139.118,-133,0.436224
16293, 29.2637, 28, -1,-1,-1,55.2498,14.353,0.015849,8.68e+08,10,125000,1,0,1.49534,20111.2,0,-135.939,-133,0.436224
16301, 31.2887, 50, -1,-1,-1,70.7907,22.181,0.015849,8.68e+08,11,125000,1,0,33.2059,16282,1,-127.562,-135,0.790528
16313, 36.3581, 38, -1,-1,-1,55.4525,23.897,0.025119,8.68e+08,11,125000,1,0,3.47969,19587.4,0,-133.278,-135,0.790528
16315, 37.0789, 48, -1,-1,-1,66.9931,-20.4397,0.025119,8.68e+08,11,125000,1,0,5.28553,10004.7,0,-132.688,-135,0.790528
16322, 40.0141, 46, -1,-1,-1,35.6726,30.6782,0.025119,8.68e+08,12,125000,1,0,-12.8356,17597.9,0,-138.533,-137,1.58106
16339, 40.4562, 4, -1,-1,-1,52.5246,-6.48755,0.025119,8.68e+08,10,125000,1,0,-4.05149,17933.5,0,-135.789,-133,0.436224
16341, 41.6377, 23, -1,-1,-1,46.4547,14.2858,0.015849,8.68e+08,12,125000,1,0,-5.7929,20101.8,0,-138.355,-137,1.58106
16343, 41.6696, 8, -1,-1,-1,49.2811,9.74921,0.025119,8.68e+08,12,125000,1,0,-4.02281,20097.1,0,-135.777,-137,1.58106
16350, 44.3329, 57, -1,-1,-1,42.497,19.1227,0.015849,8.68e+08,12,125000,1,0,-8.30161,19685.3,0,-139.156,-137,1.58106
16358, 45.6343, 56, -1,-1,-1,61.255,29.3742,0.015849,8.68e+08,11,125000,1,0,13.0839,18580.1,1,-132.259,-135,0.790528
16365, 50.1891, 54, -1,-1,-1,35.1679,33.0607,0.019953,8.68e+08,12,125000,1,0,-12.7467,17154.2,0,-139.506,-137,1.58106
16492, 51.9346, 44, -1,-1,-1,38.1663,21.4091,0.019953,8.68e+08,11,125000,1,0,-10.9564,19156.9,0,-138.974,-135,0.790528
16499, 55.3193, 10, -1,-1,-1,37.7624,-7.50647,0.025119,8.68e+08,11,125000,1,0,-14.1953,18159.4,0,-138.929,-135,0.790528
