pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
24189,56.2709,31,-1,-1,-1,55.0638,20.9219,0.019953,868000000.0,11,125000,1,0,4.10156,19807.0,1,-134.071,-135,0.790528,600,200,sim_alt_600_raan_200
24206,58.4105,20,-1,-1,-1,37.7832,-8.57338,0.025119,868000000.0,11,125000,1,0,-14.2148,17959.6,0,-138.935,-135,0.790528,600,200,sim_alt_600_raan_200
24208,59.2724,13,-1,-1,-1,57.4045,-2.13985,0.025119,868000000.0,12,125000,1,0,2.16522,17762.3,0,-133.716,-137,1.58106,600,200,sim_alt_600_raan_200
24210,59.3624,57,-1,-1,-1,35.1334,32.3829,0.025119,868000000.0,12,125000,1,0,-12.4309,17162.6,0,-138.413,-137,1.58106,600,200,sim_alt_600_raan_200
24217,60.709,9,-1,-1,-1,37.2684,22.3544,0.025119,868000000.0,10,125000,1,0,-11.1497,19109.3,0,-138.032,-133,0.436224,600,200,sim_alt_600_raan_200
24229,62.3983,42,-1,-1,-1,57.1189,24.7167,0.019953,868000000.0,11,125000,1,0,7.64515,19445.4,0,-132.92,-135,0.790528,600,200,sim_alt_600_raan_200
24236,62.5578,49,-1,-1,-1,43.8032,8.72835,0.015849,868000000.0,11,125000,1,0,-7.43856,19994.9,0,-138.883,-135,0.790528,600,200,sim_alt_600_raan_200
24243,63.2021,58,-1,-1,-1,61.7645,-5.43467,0.015849,868000000.0,10,125000,1,0,6.08059,15869.7,0,-134.426,-133,0.436224,600,200,sim_alt_600_raan_200
24245,63.2518,8,-1,-1,-1,61.3309,10.2038,0.019953,868000000.0,11,125000,1,0,10.6542,19175.2,0,-131.984,-135,0.790528,600,200,sim_alt_600_raan_200
24257,64.4089,2,-1,-1,-1,53.8973,12.9091,0.019953,868000000.0,10,125000,1,0,2.20451,20135.2,0,-134.7,-133,0.436224,600,200,sim_alt_600_raan_200
24259,65.564,18,-1,-1,-1,41.9067,2.75874,0.025119,868000000.0,12,125000,1,0,-9.51839,19571.3,0,-137.537,-137,1.58106,600,200,sim_alt_600_raan_200
24266,66.9603,35,-1,-1,-1,45.324,25.6373,0.025119,868000000.0,10,125000,1,0,-4.43915,18997.9,0,-135.91,-133,0.436224,600,200,sim_alt_600_raan_200
24274,70.5417,12,-1,-1,-1,54.0125,-2.20325,0.025119,868000000.0,12,125000,1,0,-0.408066,18296.7,1,-134.575,-137,1.58106,600,200,sim_alt_600_raan_200
24281,73.5657,3,-1,-1,-1,39.6293,-3.01936,0.015849,868000000.0,10,125000,1,0,-11.5354,18837.3,0,-140.151,-133,0.436224,600,200,sim_alt_600_raan_200
24288,75.4631,7,-1,-1,-1,47.5287,14.1315,0.025119,868000000.0,10,125000,1,0,-3.04627,20032.1,0,-135.451,-133,0.436224,600,200,sim_alt_600_raan_200
24295,76.135,28,-1,-1,-1,55.5274,12.17,0.019953,868000000.0,10,125000,1,0,4.70889,19895.9,0,-133.87,-133,0.436224,600,200,sim_alt_600_raan_200
24307,77.0997,46,-1,-1,-1,55.4077,29.1524,0.015849,868000000.0,10,125000,1,0,6.89457,18276.9,0,-134.159,-133,0.436224,600,200,sim_alt_600_raan_200
24309,77.3272,55,-1,-1,-1,28.545,-14.7042,0.025119,868000000.0,11,125000,1,0,-20.1802,16901.3,0,-140.525,-135,0.790528,600,200,sim_alt_600_raan_200
24321,79.0038,53,-1,-1,-1,63.8649,-23.3273,0.015849,868000000.0,10,125000,1,0,3.00698,9138.92,0,-135.437,-133,0.436224,600,200,sim_alt_600_raan_200
24329,79.377,59,-1,-1,-1,71.322,19.6111,0.015849,868000000.0,12,125000,1,0,46.74,10980.0,1,-125.547,-137,1.58106,600,200,sim_alt_600_raan_200
24337,80.898,40,-1,-1,-1,59.6531,25.5232,0.019953,868000000.0,12,125000,1,0,13.4425,18801.6,1,-131.152,-137,1.58106,600,200,sim_alt_600_raan_200
24339,81.2979,24,-1,-1,-1,46.9164,13.1641,0.025119,868000000.0,10,125000,1,0,-3.37483,20176.0,0,-135.559,-133,0.436224,600,200,sim_alt_600_raan_200
24347,83.5901,27,-1,-1,-1,50.6668,1.96293,0.019953,868000000.0,12,125000,1,0,-1.80421,19333.8,1,-136.039,-137,1.58106,600,200,sim_alt_600_raan_200
24359,86.6026,1,-1,-1,-1,49.4368,4.27868,0.019953,868000000.0,11,125000,1,0,-2.2411,19643.7,0,-136.184,-135,0.790528,600,200,sim_alt_600_raan_200
