pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration
30358, 2.95263, 31, -1,-1,-1,50.3633,17.902,0.015849,8.68e+08,11,125000,1,0,5.86251,19408.8,0,-135.265,-135,0.790528
30365, 4.18686, 2, -1,-1,-1,51.6354,-3.92837,0.015849,8.68e+08,10,125000,1,0,0.113062,13997.5,0,-137.04,-133,0.436224
30377, 12.9537, 13, -1,-1,-1,40.9216,-7.71827,0.015849,8.68e+08,10,125000,1,0,-8.76759,14987.1,0,-139.744,-133,0.436224
30384, 13.4623, 32, -1,-1,-1,50.2098,17.7987,0.015849,8.68e+08,10,125000,1,0,6.4711,19245.3,0,-135.08,-133,0.436224
30387, 13.9444, 59, -1,-1,-1,41.2166,20.0693,0.025119,8.68e+08,12,125000,1,0,-2.39349,19858.6,1,-135.81,-137,1.58106
30394, 15.2811, 1, -1,-1,-1,54.6704,0.87875,0.025119,8.68e+08,10,125000,1,0,5.20297,13938,0,-133.468,-133,0.436224
30401, 17.1424, 14, -1,-1,-1,36.6373,-6.72034,0.025119,8.68e+08,12,125000,1,0,-11.3215,15677.1,0,-138.477,-137,1.58106
30408, 19.0819, 6, -1,-1,-1,43.081,1.34169,0.025119,8.68e+08,11,125000,1,0,-4.58951,16871.7,0,-136.49,-135,0.790528
30421, 20.3068, 15, -1,-1,-1,51.1616,5.12889,0.019953,8.68e+08,11,125000,1,0,3.69286,16244.3,1,-134.928,-135,0.790528
30423, 20.4384, 7, -1,-1,-1,48.1234,-2.92614,0.015849,8.68e+08,10,125000,1,0,-1.754,14778.5,0,-137.618,-133,0.436224
30430, 21.2773, 27, -1,-1,-1,57.6053,4.01137,0.019953,8.68e+08,10,125000,1,0,10.1231,13159.2,0,-133.005,-133,0.436224
30438, 23.9028, 34, -1,-1,-1,45.8815,24.7418,0.019953,8.68e+08,12,125000,1,0,3.61949,19764.9,1,-134.946,-137,1.58106
30446, 27.5428, 17, -1,-1,-1,50.6307,14.619,0.025119,8.68e+08,10,125000,1,0,7.04814,18423.4,1,-132.906,-133,0.436224
30453, 29.9673, 48, -1,-1,-1,66.4788,-16.5026,0.015849,8.68e+08,10,125000,1,0,6.87901,103.668,0,-134.963,-133,0.436224
30466, 31.6144, 33, -1,-1,-1,46.4492,17.896,0.025119,8.68e+08,12,125000,1,0,3.42237,19369.8,1,-134.007,-137,1.58106
30469, 32.2192, 38, -1,-1,-1,55.4184,26.7782,0.025119,8.68e+08,11,125000,1,0,19.7472,18556.7,1,-129.448,-135,0.790528
30481, 38.2457, 12, -1,-1,-1,43.388,-8.80895,0.025119,8.68e+08,11,125000,1,0,-6.46387,13680.8,0,-137.059,-135,0.790528
30484, 38.3311, 35, -1,-1,-1,41.6543,28.6787,0.025119,8.68e+08,11,125000,1,0,0.557116,19322.5,1,-134.891,-135,0.790528
30491, 40.0296, 45, -1,-1,-1,38.6205,29.012,0.015849,8.68e+08,10,125000,1,0,-2.23192,19203.1,0,-137.756,-133,0.436224
30498, 42.4819, 54, -1,-1,-1,35.1013,31.3027,0.019953,8.68e+08,12,125000,1,0,-5.15866,18974.3,0,-137.654,-137,1.58106
30506, 44.434, 23, -1,-1,-1,46.1446,17.4701,0.025119,8.68e+08,11,125000,1,0,3.92201,19379.8,1,-133.852,-135,0.790528
30523, 50.4049, 43, -1,-1,-1,39.162,19.0676,0.019953,8.68e+08,11,125000,1,0,-2.30737,19670.9,0,-136.78,-135,0.790528
30526, 50.8724, 56, -1,-1,-1,60.523,32.601,0.019953,8.68e+08,12,125000,1,0,44.0355,13912.2,1,-126.05,-137,1.58106
30648, 51.8753, 16, -1,-1,-1,52.7191,7.32433,0.025119,8.68e+08,12,125000,1,0,8.1823,15620.5,0,-132.568,-137,1.58106
30655, 55.211, 26, -1,-1,-1,37.159,12.7519,0.019953,8.68e+08,10,125000,1,0,-4.89047,19114.2,0,-137.574,-133,0.436224
